REF_DATE1,REF_DATE2,DGUID1,DGUID2,DGUID3,AGE1,AGE2,UOM2,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE1,COORDINATE2,COORDINATE3,COORDINATE4,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,GEO_Canada,GEO_nan,Characteristics_Number of induced abortions,Characteristics_Proportion of induced abortions across age groups,Characteristics_Rate of induced abortions per 1000 females of same age group,Characteristics_Ratio of induced abortions per 100 live births,Characteristics_nan,UOM1_Number,UOM1_Percentage,UOM1_Rates per 1000 females,UOM1_Ratio,UOM1_nan,UOM_ID_units,UOM_ID_nan,clazz
1992,-1,-1,-1,-1,25,29,266,0,29708101,1,8,2,-1,19.3,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1992,-1,-1,-1,-1,25,29,270,0,29708103,1,8,4,-1,16.0,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1992,-1,-1,-1,-1,30,34,223,0,29708104,1,9,1,-1,16333.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1992,-1,-1,-1,-1,30,34,242,0,29708106,1,9,3,-1,16.0,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1992,-1,-1,-1,-1,30,34,266,0,29708105,1,9,2,-1,12.6,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1992,-1,-1,-1,-1,30,34,270,0,29708107,1,9,4,-1,14.7,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1992,-1,-1,-1,-1,35,39,223,0,29708108,1,10,1,-1,9239.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1992,-1,-1,-1,-1,35,39,242,0,29708110,1,10,3,-1,9.1,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1992,-1,-1,-1,-1,35,39,266,0,29708109,1,10,2,-1,7.7,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1992,-1,-1,-1,-1,35,39,270,0,29708111,1,10,4,-1,26.4,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1992,-1,-1,-1,-1,40,999,223,0,29708112,1,11,1,-1,2842.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1992,-1,-1,-1,-1,40,999,242,0,29708114,1,11,3,-1,2.8,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1992,-1,-1,-1,-1,40,999,266,0,29708113,1,11,2,-1,2.7,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1992,-1,-1,-1,-1,40,999,270,0,29708115,1,11,4,-1,61.2,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1993,-1,-1,-1,-1,0,15,223,0,29708080,1,3,1,-1,659.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,0,15,242,0,29708082,1,3,3,-1,0.6,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,0,15,266,0,29708081,1,3,2,-1,3.5,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1993,-1,-1,-1,-1,0,15,270,0,29708083,1,3,4,-1,257.4,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1993,-1,-1,-1,-1,0,999,223,0,29708076,1,1,1,-1,104403.0,0,0,0,0,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,0,999,266,0,29708077,1,1,2,-1,15.1,0,0,0,1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1993,-1,-1,-1,-1,0,999,270,0,29708078,1,1,4,-1,26.9,0,0,0,1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1993,-1,-1,-1,-1,-1,-1,223,0,29708079,1,2,1,-1,1.0,0,0,0,0,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,15,17,223,0,29708088,1,5,1,-1,8249.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,15,17,242,0,29708090,1,5,3,-1,7.9,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,15,17,266,0,29708089,1,5,2,-1,14.7,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1993,-1,-1,-1,-1,15,17,270,0,29708091,1,5,4,-1,103.4,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1993,-1,-1,-1,-1,15,19,223,0,29708084,1,4,1,-1,19989.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,15,19,242,0,29708086,1,4,3,-1,19.1,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,15,19,266,0,29708085,1,4,2,-1,21.3,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1993,-1,-1,-1,-1,15,19,270,0,29708087,1,4,4,-1,85.3,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1993,-1,-1,-1,-1,18,19,223,0,29708092,1,6,1,-1,11740.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,18,19,242,0,29708094,1,6,3,-1,11.2,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,18,19,266,0,29708093,1,6,2,-1,31.0,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1993,-1,-1,-1,-1,18,19,270,0,29708095,1,6,4,-1,75.9,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1993,-1,-1,-1,-1,20,24,223,0,29708096,1,7,1,-1,31227.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,20,24,242,0,29708098,1,7,3,-1,29.9,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,20,24,266,0,29708097,1,7,2,-1,31.0,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1993,-1,-1,-1,-1,20,24,270,0,29708099,1,7,4,-1,41.6,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1993,-1,-1,-1,-1,25,29,223,0,29708100,1,8,1,-1,23295.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,25,29,242,0,29708102,1,8,3,-1,22.3,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,25,29,266,0,29708101,1,8,2,-1,20.2,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1993,-1,-1,-1,-1,25,29,270,0,29708103,1,8,4,-1,17.2,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1993,-1,-1,-1,-1,30,34,223,0,29708104,1,9,1,-1,16929.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,30,34,242,0,29708106,1,9,3,-1,16.2,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,30,34,266,0,29708105,1,9,2,-1,13.0,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1993,-1,-1,-1,-1,30,34,270,0,29708107,1,9,4,-1,15.1,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1993,-1,-1,-1,-1,35,39,223,0,29708108,1,10,1,-1,9411.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,35,39,242,0,29708110,1,10,3,-1,9.0,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,35,39,266,0,29708109,1,10,2,-1,7.6,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1993,-1,-1,-1,-1,35,39,270,0,29708111,1,10,4,-1,25.6,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1993,-1,-1,-1,-1,40,999,223,0,29708112,1,11,1,-1,2892.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,40,999,242,0,29708114,1,11,3,-1,2.8,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1993,-1,-1,-1,-1,40,999,266,0,29708113,1,11,2,-1,2.6,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1993,-1,-1,-1,-1,40,999,270,0,29708115,1,11,4,-1,57.8,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1994,-1,-1,-1,-1,0,15,223,0,29708080,1,3,1,-1,526.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,0,15,242,0,29708082,1,3,3,-1,0.5,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,0,15,266,0,29708081,1,3,2,-1,2.7,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1994,-1,-1,-1,-1,0,15,270,0,29708083,1,3,4,-1,208.7,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1994,-1,-1,-1,-1,0,999,223,0,29708076,1,1,1,-1,106255.0,0,0,0,0,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,0,999,266,0,29708077,1,1,2,-1,15.3,0,0,0,1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1994,-1,-1,-1,-1,0,999,270,0,29708078,1,1,4,-1,27.6,0,0,0,1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1994,-1,-1,-1,-1,-1,-1,223,0,29708079,1,2,1,-1,338.0,0,0,0,0,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,15,17,223,0,29708088,1,5,1,-1,8386.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,15,17,242,0,29708090,1,5,3,-1,7.9,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,15,17,266,0,29708089,1,5,2,-1,14.8,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1994,-1,-1,-1,-1,15,17,270,0,29708091,1,5,4,-1,106.1,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1994,-1,-1,-1,-1,15,19,223,0,29708084,1,4,1,-1,20757.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,15,19,242,0,29708086,1,4,3,-1,19.6,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,15,19,266,0,29708085,1,4,2,-1,21.8,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1994,-1,-1,-1,-1,15,19,270,0,29708087,1,4,4,-1,87.5,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1994,-1,-1,-1,-1,18,19,223,0,29708092,1,6,1,-1,12371.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,18,19,242,0,29708094,1,6,3,-1,11.7,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,18,19,266,0,29708093,1,6,2,-1,32.2,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1994,-1,-1,-1,-1,18,19,270,0,29708095,1,6,4,-1,78.2,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1994,-1,-1,-1,-1,20,24,223,0,29708096,1,7,1,-1,31439.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,20,24,242,0,29708098,1,7,3,-1,29.7,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,20,24,266,0,29708097,1,7,2,-1,31.5,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1994,-1,-1,-1,-1,20,24,270,0,29708099,1,7,4,-1,42.9,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1994,-1,-1,-1,-1,25,29,223,0,29708100,1,8,1,-1,23486.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,25,29,242,0,29708102,1,8,3,-1,22.2,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,25,29,266,0,29708101,1,8,2,-1,21.1,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1994,-1,-1,-1,-1,25,29,270,0,29708103,1,8,4,-1,18.1,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1994,-1,-1,-1,-1,30,34,223,0,29708104,1,9,1,-1,16581.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,30,34,242,0,29708106,1,9,3,-1,15.7,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,30,34,266,0,29708105,1,9,2,-1,12.7,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1994,-1,-1,-1,-1,30,34,270,0,29708107,1,9,4,-1,14.6,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1994,-1,-1,-1,-1,35,39,223,0,29708108,1,10,1,-1,10142.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,35,39,242,0,29708110,1,10,3,-1,9.6,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,35,39,266,0,29708109,1,10,2,-1,8.0,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1994,-1,-1,-1,-1,35,39,270,0,29708111,1,10,4,-1,26.4,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1994,-1,-1,-1,-1,40,999,223,0,29708112,1,11,1,-1,2986.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,40,999,242,0,29708114,1,11,3,-1,2.8,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1994,-1,-1,-1,-1,40,999,266,0,29708113,1,11,2,-1,2.7,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1994,-1,-1,-1,-1,40,999,270,0,29708115,1,11,4,-1,55.1,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1995,-1,-1,-1,-1,0,15,223,0,29708080,1,3,1,-1,545.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,0,15,242,0,29708082,1,3,3,-1,0.5,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,0,15,266,0,29708081,1,3,2,-1,2.8,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1995,-1,-1,-1,-1,0,15,270,0,29708083,1,3,4,-1,226.1,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1995,-1,-1,-1,-1,0,999,223,0,29708076,1,1,1,-1,108248.0,0,0,0,0,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,0,999,266,0,29708077,1,1,2,-1,15.5,0,0,0,1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1995,-1,-1,-1,-1,0,999,270,0,29708078,1,1,4,-1,28.6,0,0,0,1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1995,-1,-1,-1,-1,-1,-1,223,0,29708079,1,2,1,-1,2242.0,0,0,0,0,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,15,17,223,0,29708088,1,5,1,-1,7887.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,15,17,242,0,29708090,1,5,3,-1,7.4,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,15,17,266,0,29708089,1,5,2,-1,13.7,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1995,-1,-1,-1,-1,15,17,270,0,29708091,1,5,4,-1,100.5,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1995,-1,-1,-1,-1,15,19,223,0,29708084,1,4,1,-1,20275.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,15,19,242,0,29708086,1,4,3,-1,19.1,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,15,19,266,0,29708085,1,4,2,-1,21.0,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1995,-1,-1,-1,-1,15,19,270,0,29708087,1,4,4,-1,86.6,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1995,-1,-1,-1,-1,18,19,223,0,29708092,1,6,1,-1,12388.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,18,19,242,0,29708094,1,6,3,-1,11.7,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,18,19,266,0,29708093,1,6,2,-1,32.1,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1995,-1,-1,-1,-1,18,19,270,0,29708095,1,6,4,-1,79.6,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1995,-1,-1,-1,-1,20,24,223,0,29708096,1,7,1,-1,31607.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,20,24,242,0,29708098,1,7,3,-1,29.8,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,20,24,266,0,29708097,1,7,2,-1,31.9,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1995,-1,-1,-1,-1,20,24,270,0,29708099,1,7,4,-1,44.4,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1995,-1,-1,-1,-1,25,29,223,0,29708100,1,8,1,-1,23010.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,25,29,242,0,29708102,1,8,3,-1,21.7,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,25,29,266,0,29708101,1,8,2,-1,21.2,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1995,-1,-1,-1,-1,25,29,270,0,29708103,1,8,4,-1,18.9,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1995,-1,-1,-1,-1,30,34,223,0,29708104,1,9,1,-1,17178.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,30,34,242,0,29708106,1,9,3,-1,16.2,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,30,34,266,0,29708105,1,9,2,-1,13.2,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1995,-1,-1,-1,-1,30,34,270,0,29708107,1,9,4,-1,15.0,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1995,-1,-1,-1,-1,35,39,223,0,29708108,1,10,1,-1,10226.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,35,39,242,0,29708110,1,10,3,-1,9.6,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,35,39,266,0,29708109,1,10,2,-1,8.0,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1995,-1,-1,-1,-1,35,39,270,0,29708111,1,10,4,-1,25.3,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1995,-1,-1,-1,-1,40,999,223,0,29708112,1,11,1,-1,3165.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,40,999,242,0,29708114,1,11,3,-1,3.0,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1995,-1,-1,-1,-1,40,999,266,0,29708113,1,11,2,-1,2.7,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1995,-1,-1,-1,-1,40,999,270,0,29708115,1,11,4,-1,54.4,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1996,-1,-1,-1,-1,0,15,223,0,29708080,1,3,1,-1,532.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1996,-1,-1,-1,-1,0,15,242,0,29708082,1,3,3,-1,0.5,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1996,-1,-1,-1,-1,0,15,266,0,29708081,1,3,2,-1,2.7,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1996,-1,-1,-1,-1,0,15,270,0,29708083,1,3,4,-1,234.4,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1996,-1,-1,-1,-1,0,999,223,0,29708076,1,1,1,-1,111659.0,0,0,0,0,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1996,-1,-1,-1,-1,0,999,266,0,29708077,1,1,2,-1,16.0,0,0,0,1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1996,-1,-1,-1,-1,0,999,270,0,29708078,1,1,4,-1,30.5,0,0,0,1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1996,-1,-1,-1,-1,-1,-1,223,0,29708079,1,2,1,-1,2439.0,0,0,0,0,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1996,-1,-1,-1,-1,15,17,223,0,29708088,1,5,1,-1,8117.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1996,-1,-1,-1,-1,15,17,242,0,29708090,1,5,3,-1,7.4,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1996,-1,-1,-1,-1,15,17,266,0,29708089,1,5,2,-1,13.8,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1996,-1,-1,-1,-1,15,17,270,0,29708091,1,5,4,-1,113.2,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1996,-1,-1,-1,-1,15,19,223,0,29708084,1,4,1,-1,21138.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1996,-1,-1,-1,-1,15,19,242,0,29708086,1,4,3,-1,19.4,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1996,-1,-1,-1,-1,15,19,266,0,29708085,1,4,2,-1,21.6,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1996,-1,-1,-1,-1,15,19,270,0,29708087,1,4,4,-1,97.9,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1996,-1,-1,-1,-1,18,19,223,0,29708092,1,6,1,-1,13021.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1996,-1,-1,-1,-1,18,19,242,0,29708094,1,6,3,-1,11.9,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1996,-1,-1,-1,-1,18,19,266,0,29708093,1,6,2,-1,33.6,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1996,-1,-1,-1,-1,18,19,270,0,29708095,1,6,4,-1,90.2,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1996,-1,-1,-1,-1,20,24,223,0,29708096,1,7,1,-1,32523.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1996,-1,-1,-1,-1,20,24,242,0,29708098,1,7,3,-1,29.8,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1996,-1,-1,-1,-1,20,24,266,0,29708097,1,7,2,-1,33.1,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1996,-1,-1,-1,-1,20,24,270,0,29708099,1,7,4,-1,48.2,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
1996,-1,-1,-1,-1,25,29,223,0,29708100,1,8,1,-1,23588.0,0,0,0,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
1996,-1,-1,-1,-1,25,29,242,0,29708102,1,8,3,-1,21.6,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
1996,-1,-1,-1,-1,25,29,266,0,29708101,1,8,2,-1,22.1,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
1996,-1,-1,-1,-1,25,29,270,0,29708103,1,8,4,-1,20.2,0,0,0,-1,-1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0
