REF_DATE1,REF_DATE2,DGUID1,DGUID3,Source of funding,UOM2,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE1,COORDINATE2,COORDINATE3,COORDINATE4,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,GEO_Alberta,GEO_British Columbia,GEO_Canada,GEO_Manitoba,GEO_New Brunswick,GEO_Newfoundland and Labrador,GEO_Northwest Territories,GEO_Nova Scotia,GEO_Nunavut,GEO_Ontario,GEO_Prince Edward Island,GEO_Quebec,GEO_Saskatchewan,GEO_Yukon,GEO_nan,DGUID2_A,DGUID2_nan,Functions of expenditures_All ownerships,Functions of expenditures_Private,Functions of expenditures_Public,Functions of expenditures_nan,UOM1_Dollars,UOM1_nan,UOM_ID_millions,UOM_ID_nan,clazz
2018,-1,2016,246,-1,81,6,-1,1145991343,8,1,6,5,163.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991385,8,1,14,1,2625.1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991427,8,1,14,2,0.0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991469,8,1,14,3,0.0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991511,8,1,14,4,0.3,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991553,8,1,14,5,2624.8,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991595,8,1,19,1,0.0,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991637,8,1,19,2,0.0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991679,8,1,19,3,0.0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991721,8,1,19,4,0.0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991763,8,1,19,5,0.0,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991805,8,1,3,1,627.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991847,8,1,3,2,57.5,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991889,8,1,3,3,387.5,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991931,8,1,3,4,0.9,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991973,8,1,3,5,181.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992015,8,1,4,1,154.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992057,8,1,4,2,40.2,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992099,8,1,4,3,52.5,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992141,8,1,4,4,0.1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992183,8,1,4,5,61.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992225,8,1,5,1,443.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992267,8,1,5,2,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992309,8,1,5,3,4.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992351,8,1,5,4,4.7,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992393,8,1,5,5,434.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992435,8,1,7,1,128.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992477,8,1,7,2,19.5,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992519,8,1,7,3,21.3,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992561,8,1,7,4,26.5,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992603,8,1,7,5,61.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992645,8,1,8,1,3.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992687,8,1,8,2,0.5,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992729,8,1,8,3,0.2,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992771,8,1,8,4,0.2,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992813,8,1,8,5,2.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992855,8,1,9,1,124.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992897,8,1,9,2,2.5,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992939,8,1,9,3,36.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992981,8,1,9,4,12.4,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993023,8,1,9,5,73.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993065,8,1,10,1,22.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993107,8,1,10,2,0.4,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993149,8,1,10,3,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993191,8,1,10,4,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993233,8,1,10,5,21.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993275,8,1,11,1,6.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993317,8,1,11,2,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993359,8,1,11,3,0.2,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993401,8,1,11,4,1.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993443,8,1,11,5,4.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993485,8,1,18,1,0.0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993527,8,1,18,2,0.0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993569,8,1,18,3,0.0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993611,8,1,18,4,0.0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993653,8,1,18,5,0.0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993695,8,1,12,1,39.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993737,8,1,12,2,0.5,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993779,8,1,12,3,5.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993821,8,1,12,4,0.2,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993863,8,1,12,5,33.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993905,8,1,20,1,0.0,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993947,8,1,20,2,0.0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145993989,8,1,20,3,0.0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994031,8,1,20,4,0.0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994073,8,1,20,5,0.0,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994115,8,1,13,1,144.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994157,8,1,13,2,5.5,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994199,8,1,13,3,1.5,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994241,8,1,13,4,32.6,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994283,8,1,13,5,104.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994325,8,1,15,1,2349.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994367,8,1,15,2,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994409,8,1,15,3,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994451,8,1,15,4,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994493,8,1,15,5,2349.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994535,8,1,16,1,32.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994577,8,1,16,2,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994619,8,1,16,3,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994661,8,1,16,4,0.3,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994703,8,1,16,5,32.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994745,8,1,17,1,242.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994787,8,1,17,2,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994829,8,1,17,3,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994871,8,1,17,4,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145994913,8,1,17,5,242.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145990727,8,3,1,1,0.0,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145990769,8,3,1,2,0.0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145990811,8,3,1,3,0.0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145990853,8,3,1,4,0.0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145990895,8,3,1,5,0.0,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145990937,8,3,2,1,434.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145990979,8,3,2,2,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991021,8,3,2,3,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991063,8,3,2,4,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991105,8,3,2,5,434.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991147,8,3,6,1,20.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991189,8,3,6,2,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991231,8,3,6,3,0.6,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991273,8,3,6,4,1.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991315,8,3,6,5,18.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991357,8,3,14,1,242.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991399,8,3,14,2,0.0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991441,8,3,14,3,0.0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991483,8,3,14,4,0.0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991525,8,3,14,5,242.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991567,8,3,19,1,0.0,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991609,8,3,19,2,0.0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991651,8,3,19,3,0.0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991693,8,3,19,4,0.0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991735,8,3,19,5,0.0,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991777,8,3,3,1,2.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991819,8,3,3,2,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991861,8,3,3,3,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991903,8,3,3,4,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991945,8,3,3,5,2.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145991987,8,3,4,1,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992029,8,3,4,2,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992071,8,3,4,3,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992113,8,3,4,4,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992155,8,3,4,5,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992197,8,3,5,1,431.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992239,8,3,5,2,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992281,8,3,5,3,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992323,8,3,5,4,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992365,8,3,5,5,431.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992407,8,3,7,1,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992449,8,3,7,2,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992491,8,3,7,3,0.6,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992533,8,3,7,4,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992575,8,3,7,5,1.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992617,8,3,8,1,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992659,8,3,8,2,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
2018,-1,2016,246,-1,81,6,-1,1145992701,8,3,8,3,0.0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0
