dataset,time,number-clusters,silhouette,davies-bouldin,calinski-harabasz
tab-12.csv,1.6055114269256592,3,0.7733691060545203,0.1471616172558647,79.48523441343924
tab-14.csv,1.6739065647125244,2,0.8715202095598574,0.012993432185978803,2099.371389439481
tab-15.csv,1.8182392120361328,3,-1.0,inf,0.0
tab-35.csv,1.8681690692901611,2,0.7749072247891939,0.1392530745424842,33.1395620771156
tab-36.csv,1.709364414215088,3,-1.0,inf,0.0
tab-37.csv,1.9779865741729736,2,0.46600482625792844,0.3674249770307628,4.601367950677136
tab-38.csv,1.9246418476104736,2,0.5920737951865154,0.2594856104043248,9.227869216562812
tab-42.csv,1.9392118453979492,2,0.5778818151110353,0.27301269822079255,7.729021100208052
tab-45.csv,1.9952757358551025,2,0.6109344724981387,0.24950136042486884,8.588206183959699
tab-47.csv,1.8358192443847656,2,0.7724877741056995,0.13262688615738288,19.500657783116882
tab-94.csv,1.729590654373169,3,0.793345233900672,0.03338472156586937,483.9439408043051
21100183.csv,2.0841686725616455,2,0.5746211445212512,0.3322659724800388,16.106740658027224
21100245.csv,1.7457759380340576,3,1.0,0.0,9.735556609752799e+32
artpublic.csv,2.738504409790039,2,0.319396313985725,0.528913055778679,3.0344807043928586
ccsf_en.csv,5.296725273132324,2,0.5179875463660709,0.3443848912201844,5.607638926045054
dados.csv,367.9563579559326,738,1.0,0.0,9.252584630222437e+34
covid-line-list.csv,29.822678565979004,2,0.7504720086720078,3.0952192089080617,61.003258447034284
estimations.csv,2.349050521850586,2,0.7420327094383512,0.3758244572492756,48.40794789347844
liz-friedman-covid.csv,1.9480035305023193,2,0.708959187243102,0.41714508687347046,89.77248027745685
Crime1.csv,98.35605502128601,2,0.605222406669723,0.3717256280529578,17.282325944815245
accidental_deaths.csv,6.5255866050720215,2,0.42482621154555783,0.41563880660216185,3.5895391223309265
children_injured.csv,5.847250699996948,2,0.5762588065715379,0.28913500192831365,6.822195517093125
children_killed.csv,6.795309543609619,2,0.4879246543399748,0.36020979169211853,4.335003569184734
knifecrime2.csv,43.418489933013916,2,0.3448825524773644,0.6579721326518218,111.50327938771403
teens_injured.csv,5.944984674453735,2,0.6290712983884124,0.24714960919606857,8.708177707868735
teens_killed.csv,6.713829040527344,2,0.5353908291076581,0.3211810399672856,5.9135491381656795
