dataset,time,number-clusters,silhouette,davies-bouldin,calinski-harabasz
tab-12.csv,2.1690568923950195,2,0.8277578026474943,0.25726908931091097,129.84481750847758
tab-14.csv,1.870638132095337,2,0.8714524809010058,0.013034595748443715,2119.859101790474
tab-15.csv,1.9345228672027588,2,0.8328107092131133,0.2208152332700728,154.95938472159693
tab-35.csv,2.0567076206207275,3,-1.0,inf,0.0
tab-36.csv,2.0302207469940186,2,-1.0,inf,0.0
tab-37.csv,2.2735087871551514,2,0.7127002567245724,0.7432147891434742,24.592922962093144
tab-38.csv,2.0955169200897217,2,0.6213195660136318,0.23703599621239832,9.891538539053439
tab-42.csv,2.289808511734009,2,0.6041681037037833,0.25882600379749593,7.86358893334151
tab-45.csv,2.0108771324157715,2,0.7249430275130688,0.17418974356188466,12.35056434040146
tab-47.csv,1.885188102722168,2,0.6474521015169514,0.21677925063014736,11.141231266604835
tab-94.csv,1.791715383529663,2,0.793345233900672,0.03338472156586937,483.9439408043051
21100183.csv,2.3255841732025146,2,0.5625397719638393,0.34585359483449185,14.788600974174374
21100245.csv,1.9063167572021484,3,1.0,0.0,1.0
artpublic.csv,3.8506581783294678,2,0.3137013022173772,0.5337130125955339,2.9713595655978615
ccsf_en.csv,7.589192152023315,2,0.5221071261980161,0.3398126288400992,6.007584859239914
dados.csv,358.7241394519806,341,1.0,0.0,9.252584630222437e+34
covid-line-list.csv,54.109792947769165,2,0.8990629213188888,0.1439522121508044,45.6881814813949
estimations.csv,2.447514057159424,2,0.7470085470085474,0.3750000218714153,48.56187290969901
liz-friedman-covid.csv,2.0342588424682617,2,0.6946469656230668,0.4387831978423278,88.86610996346238
Crime1.csv,123.65063500404358,2,0.7341308287784968,0.18041241180338932,16.38704484859193
accidental_deaths.csv,9.374407291412354,2,0.42810488045457756,0.4105497807467875,3.5256389680471876
children_injured.csv,8.890377521514893,2,0.570611039575452,0.2950232645335198,6.745478565434876
children_killed.csv,8.86566972732544,2,0.503764227992817,0.3475228157911157,5.078433873965613
knifecrime2.csv,82.92846941947937,2,0.5172738100770787,0.6283877637165928,278.3927497665657
teens_injured.csv,8.368952989578247,2,0.6296894016034059,0.24831158886134647,8.626254671145146
teens_killed.csv,9.986730813980103,2,0.5413121166117357,0.31460308030072087,5.945684976559347
39100009-000000.csv,11.783985376358032,2,0.6908036237367996,0.2184197966807179,10.909158906009383
39100009-000001.csv,8.011136531829834,2,0.6019069429946124,0.2831201846846375,6.104550578987972
