dataset,time,number-clusters,silhouette,davies-bouldin,calinski-harabasz
tab-12.csv,1.6455278396606445,2,0.7133734545398404,0.211029211029211,22.997932896259158
tab-14.csv,1.754345417022705,2,0.8715202095598574,0.012993432185978803,2099.371389439481
tab-15.csv,1.685640573501587,2,-1.0,inf,0.0
tab-35.csv,1.8210432529449463,2,0.4625855188042589,0.38355462693712544,4.082014046863851
tab-36.csv,1.6684443950653076,2,1.0,0.0,6.490371073168533e+33
tab-37.csv,1.9382266998291016,2,0.5717867660675076,0.9176680022865528,13.283156471456365
tab-38.csv,2.01719331741333,2,0.5616424203786085,0.2859233375533423,7.342644249436914
tab-42.csv,2.1214494705200195,2,0.5460874035673541,0.3021657705579359,7.085426858832485
tab-45.csv,1.9558894634246826,2,0.744092712802513,0.15813019946080428,14.931206014730114
tab-47.csv,1.8830156326293945,2,0.872665978968738,0.06125981575120233,84.72147399191229
tab-94.csv,1.7448456287384033,2,0.5905754003399907,0.22774687324352424,1274.441328830253
21100183.csv,2.1558759212493896,2,0.533989329722801,0.37892280587833016,12.383458646616536
21100245.csv,1.7984106540679932,3,1.0,0.0,1.0
artpublic.csv,2.9722366333007812,2,0.3156507525726692,0.5335741844699002,3.050196888707767
ccsf_en.csv,6.011291265487671,2,0.5069414902276462,0.35177015087332464,5.455844009857927
dados.csv,358.30304861068726,849,1.0,2.2065016623380796e-07,2.7980542962394163e+33
covid-line-list.csv,32.597015142440796,2,0.6557427794804225,1.5609987757501793,42.4672557885863
estimations.csv,2.404709577560425,2,0.7427360598031462,0.37508191343986685,48.58503324211943
liz-friedman-covid.csv,2.0107052326202393,2,0.7356078368850343,0.3882149504547465,105.36998156532236
Crime1.csv,98.60042095184326,2,0.7702107629358421,0.1495591183735983,18.69483250075109
accidental_deaths.csv,6.704803943634033,2,0.415107558919744,0.42531330409899126,3.4774063004425226
children_injured.csv,5.918823480606079,2,0.5906463137798093,0.278056743937658,7.275567476128331
children_killed.csv,5.750884294509888,2,0.4585984475880435,0.38808298951887443,4.052334243736353
knifecrime2.csv,51.82936644554138,2,0.45663914203576483,0.5556496762989972,185.49469409856792
teens_injured.csv,5.300669193267822,2,0.6317270651487863,0.24477814960087665,8.466189918420675
teens_killed.csv,7.002618074417114,2,0.5010674465071004,0.35218083262616173,4.729321720518718
39100009-000000.csv,8.441474199295044,2,0.6992141522083914,0.2157972120930792,13.382665968839959
39100009-000001.csv,6.431628704071045,2,0.5833539719148532,0.29896860265231184,6.060844014867704
39100009-000002.csv,5.787848234176636,2,0.5611272916784467,0.31381344786352156,4.943873068332122
39100009-000003.csv,6.365467071533203,2,0.5803473870010463,0.2975367721473225,5.377084509153253
39100009-000004.csv,8.950688362121582,2,0.64885553583327,2.1506739634194414,36.43175640594884
39100009-000005.csv,6.065945625305176,2,0.5499778263736838,0.32569472031630925,5.105217360202703
39100009-000006.csv,6.174626350402832,2,0.5426391453050005,0.3282735232463709,4.5829897610904995
39100009-000007.csv,2.624321937561035,2,0.40738807229091584,0.44630178701234824,3.1563933949635623
39100011.csv,1.9996223449707031,2,-1.0,inf,0.0
39100016.csv,5.3516764640808105,2,0.7766254626269348,0.23959352120405583,241.5068458417846
39100019.csv,1.951892614364624,3,1.0,0.0,2.096889115946758e+33
39100020.csv,3.2484352588653564,2,0.3843489408944506,0.4795814484894614,5.403397454174339
39100021.csv,4.879809856414795,2,0.42926055455510975,0.4133543081567305,3.5736379334938864
39100029.csv,1.7524139881134033,2,-1.0,inf,0.0
39100033.csv,1.8812901973724365,2,0.9985867379269154,0.0012014212479644782,1081548.2096190657
39100037.csv,36.20427656173706,2,0.604625093114533,0.29820999906040263,168.69275009195525
39100038.csv,2.06608510017395,2,0.8852365189118289,0.1415935364025914,54.64285714285715
tag00120.csv,5.7759644985198975,2,0.3426318102288504,0.5056104340923994,3.1153201576914684
32100004.csv,8.364992141723633,2,0.34142360776136466,1.19203299364164,134.74916387959877
32100009.csv,115.94746947288513,2,0.32648375776264316,0.9177174860865828,258.4782750941474
32100010.csv,88.08211016654968,2,0.6280939476273845,1.3390027776259088,522.5219834230802
32100020.csv,114.24424386024475,2,0.537793882819891,0.5849669023322921,627.7679091438564
