dataset,time,number-clusters,silhouette,davies-bouldin,calinski-harabasz
tab-12.csv,1.6942100524902344,3,0.7691185752154894,0.26032060904996795,92.10959034999054
tab-14.csv,1.7691121101379395,3,0.8714196564457358,0.013052308411948143,2140.749277962425
tab-15.csv,1.9678680896759033,2,0.811304671261672,0.2577545704595511,112.0690442350152
tab-35.csv,2.026115655899048,2,0.832488923181761,0.12870393503382455,12.057692307692307
tab-36.csv,1.7428414821624756,2,1.0,0.0,6.490371073168533e+33
tab-37.csv,2.0625996589660645,2,0.6728699205978825,0.8127304837984826,24.54578839068907
tab-38.csv,2.0627644062042236,2,0.6883642203397465,0.19555317065185002,11.184603177090548
tab-42.csv,2.2793874740600586,2,0.6367844252178771,0.23059920245508198,9.858591932204945
tab-45.csv,2.0803656578063965,2,0.5902157200607504,0.2668604880666095,8.054314058426959
tab-47.csv,1.9871253967285156,2,0.6637781766386037,0.20165905553369284,14.255848993369698
tab-94.csv,1.6971652507781982,2,0.793345233900672,0.03338472156586937,483.9439408043051
21100183.csv,2.342996835708618,2,0.59072231140728,0.3296490541920366,15.441102756892224
21100245.csv,1.8255033493041992,2,-1.0,inf,0.0
artpublic.csv,3.4614524841308594,2,0.29028803619479804,0.5592331771381129,2.739580730109685
ccsf_en.csv,6.328216075897217,2,0.5455515688782692,0.318677983124993,6.435590331501294
dados.csv,289.891352891922,122,1.0,4.867655162261528e-08,9.078518160648439e+33
covid-line-list.csv,40.72565817832947,2,0.7822879736224215,1.2709664687661857,85.00333481676815
estimations.csv,2.407416820526123,2,0.737957267620836,0.37591505035999584,48.43027538541289
liz-friedman-covid.csv,1.8409409523010254,2,0.6936616023441121,0.41909970053885987,82.76945909759266
Crime1.csv,145.8934931755066,251,0.7416413305667473,1.5511352477268923,32.35052278316176
accidental_deaths.csv,7.901743650436401,2,0.43733532847338646,0.40336408528027423,3.6538176542766982
children_injured.csv,7.223858118057251,2,0.5664852799101199,0.298558059399836,6.6869646253957615
children_killed.csv,7.238708972930908,2,0.541117389123827,0.31769713981093683,5.852844917172205
knifecrime2.csv,52.82651495933533,2,0.5539913241000538,0.5457814080662541,330.1892971842021
teens_injured.csv,7.245274782180786,2,0.6023469627342426,0.27224391251336727,7.026747231939018
teens_killed.csv,7.417774438858032,2,0.5286550062984433,0.32740809687496025,5.0650279194043275
39100009-000000.csv,11.530285358428955,2,0.7209783249734366,0.19760049050887887,12.101108282327852
39100009-000001.csv,7.26893162727356,2,0.6764802790595075,0.22384776914133556,9.97979116099888
39100009-000002.csv,6.431891202926636,2,0.5399867882205365,0.3278726827815139,4.119126572801313
39100009-000003.csv,6.222461462020874,2,0.57774674146802,0.3000111293728407,5.142866618584807
39100009-000004.csv,8.580254077911377,2,0.7390761642128777,0.18548560060727248,19.27604661473477
39100009-000005.csv,6.693914890289307,2,0.552129939349638,0.32053838148782476,4.901339526882563
39100009-000006.csv,6.926149129867554,2,0.5657092810945321,0.3078966450466344,4.642106677148299
39100009-000007.csv,3.0614891052246094,2,0.36091552377337177,0.48805765211348545,3.0950762354271104
39100011.csv,2.05476975440979,4,-1.0,inf,0.0
39100016.csv,5.844070196151733,2,0.8841769129074633,0.14567445898066922,480.0091277890459
39100019.csv,2.120962142944336,2,0.9980406377194472,0.0016990866458095443,1123119.2176813378
39100020.csv,4.940013647079468,2,0.34021542110404807,0.5156759097360574,4.8114653793366395
39100021.csv,6.076980113983154,2,0.41386322619561977,0.43083848199715263,3.4325010378718344
39100029.csv,1.8371236324310303,3,-1.0,inf,0.0
39100033.csv,2.0088136196136475,3,-1.0,inf,0.0
39100037.csv,52.51741623878479,2,0.451285362059715,0.5191977952994555,107.5294848189269
39100038.csv,2.140275239944458,2,0.9986144489479563,0.0012014212479640471,2246292.4353626757
tag00120.csv,6.728825330734253,2,0.33394379442959704,0.5135889330148586,3.037199044601821
32100004.csv,14.15797209739685,2,0.4769676932689939,0.9715922931132273,200.18897613659038
32100009.csv,162.67205953598022,2,0.33325758149331736,0.9219805121900629,258.64680680322516
32100010.csv,105.88298225402832,2,0.7996033132559893,0.5154295334763098,2479.2691432559614
