dataset,time,number-clusters,silhouette,davies-bouldin,calinski-harabasz
F-4.csv,3.4326417446136475,2,0.9964967193170092,0.0006720122896370474,72371.13986616334
G-3.csv,3.124130964279175,2,0.9877461832981608,0.27541585242177996,3902.078000717586
H-1.csv,46.98069500923157,2,0.8930904840854819,0.532004614781953,8631.577735376979
H-2.csv,48.77002263069153,2,0.8984009533273261,0.5255039876002234,8851.32002899288
H-3.csv,47.80612254142761,2,0.897456807751923,0.5198401044665424,9101.21529769793
H-4.csv,49.71342062950134,2,0.8953304373192225,0.5192484662142282,9007.159204105841
J-1.csv,44.51683473587036,17,0.2638646137466547,1.8462483461774175,759.2942398451518
J-2.csv,53.33258128166199,2,0.8984352223499273,0.5337253932988902,8572.384727330524
J-3.csv,52.677441358566284,2,0.8925359799981264,0.5405695835272687,8396.753600448705
J-4.csv,52.654136419296265,2,0.9125093237397245,0.5022087055929199,9499.578271129416
K-6.csv,51.41967248916626,2,0.9038738713078451,0.5189619514912301,8945.281038599438
K-7.csv,50.8135826587677,2,0.8947621245666132,0.5314108154895667,8667.337252881376
K-8.csv,55.350823402404785,2,0.9316241618950675,0.47199468417737916,10303.886912609243
K-9.csv,56.879940032958984,2,0.9147653360810513,0.5045246101413381,9393.96348403765
Z-1.csv,50.61242318153381,2,0.9289970512296298,1.9182854438154575,167.3826820115881
Z-2.csv,47.68527960777283,2,0.42933731259589797,0.8348798349950317,2909.3100225120083
37100078.csv,2.55009388923645,2,0.696604682807991,0.29722807047151006,51.394179108370174
37100141.csv,2.5530576705932617,13,1.0,1.2954607280216563e-08,6.411039299144908e+32
CS_ANG.csv,1.9906139373779297,2,0.6828346512388203,0.17542185054864842,14.466470871106798
13100166.csv,9.440850019454956,2,0.6250156066487924,0.5450903382353531,294.01320913304545
13100169.csv,7.042920827865601,2,0.3829161336704501,1.0708376702627111,275.18436081858744
13100170.csv,25.277918100357056,2,0.7411059554482787,0.2101835528565244,548.0087629962943
13100172.csv,6.66368556022644,2,0.38443960670044375,1.0194176121354503,294.802024511702
13100173.csv,6.177201509475708,3,1.0,0.0,1.3317221150966505e+32
34100282.csv,110.36544513702393,31,1.0,9.991489614963706e-09,3.1071156271636057e+31
37100004.csv,66.27627420425415,2,0.46827662558759103,0.5204959506411818,285.06019874464397
37100005.csv,58.289165019989014,2,0.42700018280538704,0.856752993151782,546.0703667541857
37100006.csv,65.50947141647339,2,0.3656159094577357,0.9858968275045566,188.2422714187235
jan-feb-foils.csv,2.859940767288208,2,0.2969158054082301,0.5537260370783694,2.919448980061964
DailyUsage.csv,1.5490105152130127,3,-1.0,inf,0.0
csv-4.csv,1.347590684890747,2,0.9125041466849272,0.0943368441996119,1237.5299191979132
eduroam.csv,1.6634442806243896,3,0.9411764705882353,0.0,1.0
geojson-2.csv,1.810171365737915,2,0.7999042762893598,0.9763006779238464,17.239612975021494
json-5.csv,1.819692850112915,2,-1.0,inf,0.0
