dataset,time,number-clusters,calinski-harabasz
tab-12.csv,3.669999122619629,3,129.84481750847758
tab-14.csv,1.9687893390655518,2,2140.749277962425
tab-15.csv,2.1279444694519043,2,197.0796986617502
tab-35.csv,1.9791555404663086,2,4.79492652150993
tab-36.csv,1.8413636684417725,2,126.73282670914384
tab-37.csv,2.0380775928497314,2,8.821489654324658
tab-38.csv,1.975020408630371,2,8.351920044512218
tab-42.csv,1.9275143146514893,2,7.880664003123919
tab-45.csv,1.8697068691253662,2,7.852120077776246
tab-47.csv,1.860464096069336,2,8.175051701726943
tab-94.csv,1.5773460865020752,2,1274.441328830253
21100183.csv,2.149681568145752,2,15.622307468754506
21100245.csv,1.8583183288574219,2,3.8942226439011213e+33
artpublic.csv,2.669870615005493,2,2.855809663563549
ccsf_en.csv,5.15224289894104,2,8.28752672979679
dados.csv,270.09382462501526,730,9.252584630222437e+34
covid-line-list.csv,23.31985569000244,2,82.45645511952331
estimations.csv,2.45670223236084,2,48.437813153567205
liz-friedman-covid.csv,1.8247606754302979,2,95.52547641219348
Crime1.csv,87.89866900444031,2,46.9848857273384
accidental_deaths.csv,6.022339344024658,2,4.3405387011542444
children_injured.csv,5.098134279251099,2,6.474579968225683
children_killed.csv,5.907674074172974,2,4.679444173632718
knifecrime2.csv,32.942750453948975,2,331.5526603442745
teens_injured.csv,4.805950164794922,2,10.398542229559784
teens_killed.csv,5.970422267913818,2,6.74095463174543
39100009-000000.csv,6.738033771514893,2,72.45371481339032
39100009-000001.csv,5.811367034912109,2,22.68942427989632
39100009-000002.csv,5.2385218143463135,2,14.994240377715526
39100009-000003.csv,5.777721405029297,2,17.310338144390887
39100009-000004.csv,6.556488037109375,2,74.61929214489199
39100009-000005.csv,5.480024814605713,2,21.7161205920242
39100009-000006.csv,5.3704514503479,2,16.153361457660445
39100009-000007.csv,2.7004404067993164,2,7.096689710672586
39100011.csv,1.9421253204345703,3,0.0
39100016.csv,3.9557387828826904,2,139.0550314706834
39100019.csv,1.991464376449585,2,2246292.4353626757
39100020.csv,2.890101432800293,2,12.328938458136578
39100021.csv,4.54256796836853,2,16.06123704121449
39100029.csv,1.8195650577545166,2,44.01384615384617
39100033.csv,1.8123674392700195,2,1081548.2096190657
39100037.csv,27.08649730682373,2,271.72026399950533
39100038.csv,1.8547604084014893,4,0.0
tag00120.csv,4.787836313247681,2,3.111456637858058
32100004.csv,7.419185161590576,2,230.16829021819967
32100009.csv,99.79156422615051,2,364.05210420841206
32100010.csv,72.32776045799255,2,1255.1809158930994
32100020.csv,89.12061405181885,2,461.57886661164224
32100024.csv,10.23039984703064,2,317.3487934159262
32100027.csv,9.115817070007324,2,239.20906801007598
32100030.csv,9.985085725784302,2,226.17643905494228
32100084.csv,30.848228216171265,2,553.2270787433616
32100166.csv,34.13515663146973,182,0.0
32100192.csv,7.861941814422607,2,482.66148319388077
co2-nuts-2.csv,2.4187309741973877,2,9213.732702898267
med_en1.csv,1.838782548904419,2,793.5311191839138
med_en2.csv,1.9184916019439697,2,50.3772837340224
t2020_30.csv,1.9800057411193848,2,13.320636598112523
videos_utf8.csv,37.02912425994873,2,7.983842031757615
both_sexes.csv,1.953784465789795,2,49.23174653431406
divorce.csv,1.7990176677703857,2,363409870515.5073
men.csv,2.1053309440612793,2,48.57927017773361
women.csv,2.156367778778076,2,42.66806590152207
B-9.csv,2.966061592102051,2,1116.9482251679337
C-6.csv,3.4493801593780518,2,2596.7342118177385
D-1.csv,3.6744930744171143,2,81637.52117566677
E-7.csv,4.037559986114502,2,1588.2051837882916
F-4.csv,3.4661099910736084,2,74635.17361902731
G-3.csv,3.9172534942626953,2,1941.2147606020712
H-1.csv,54.810702085494995,2,8774.74904236136
H-2.csv,51.46329379081726,2,8255.272281938112
H-3.csv,52.15773296356201,2,8161.794433673603
H-4.csv,48.601752281188965,2,8995.798436513034
J-1.csv,53.19291162490845,2,8137.117513200705
J-2.csv,45.53197193145752,12,1278.6213570173722
J-3.csv,49.20725417137146,2,8809.295754511237
J-4.csv,50.56398963928223,2,8499.92513708358
K-6.csv,56.58540201187134,2,8027.634531511681
K-7.csv,50.288094997406006,6,3049.613686473774
K-8.csv,47.80800008773804,2,9027.276232807255
K-9.csv,52.437702655792236,2,8886.327071301948
Z-1.csv,59.1366982460022,2,161.70505834357164
Z-2.csv,49.62058448791504,2,1394.4263213167158
37100078.csv,2.0892417430877686,2,1.0649647933481013e+34
37100141.csv,2.136901378631592,2,6.411039299144908e+32
CS_ANG.csv,1.7874085903167725,2,11.22123695735646
13100166.csv,7.14752459526062,2,304.2404505997144
13100169.csv,5.921936988830566,2,259.73888702219324
13100170.csv,25.05189037322998,2,428.20798558964907
13100172.csv,6.584968090057373,2,499.1944689073081
13100173.csv,6.7043492794036865,2,351.57395866433626
34100282.csv,113.90790915489197,2,1199.4285714285402
37100004.csv,62.64572286605835,2,570.7143172340069
37100005.csv,48.59467697143555,2,310.88374947691204
37100006.csv,61.94026207923889,2,353.59542060956795
jan-feb-foils.csv,2.696284055709839,2,2.658072443754255
DailyUsage.csv,1.3892412185668945,3,0.0
csv-4.csv,1.0761756896972656,3,1237.5299191979132
eduroam.csv,1.7319049835205078,2,15.592546205485915
geojson-2.csv,1.8443725109100342,2,8.19811827402011
json-5.csv,1.8850674629211426,3,3.8888807747050974e+33
