dataset,time,number-clusters,calinski-harabasz
tab-12.csv,1.5402214527130127,3,54.1297135481519
tab-14.csv,1.8390130996704102,2,2153.139172366153
tab-15.csv,1.693817138671875,2,114.46478457941254
tab-35.csv,1.8791828155517578,2,4.056404453907804
tab-36.csv,1.5372130870819092,3,6.490371073168533e+33
tab-37.csv,1.9845309257507324,2,10.896368935057339
tab-38.csv,1.9114205837249756,2,9.60966695783411
tab-42.csv,1.912567138671875,2,14.487083134575643
tab-45.csv,1.9186334609985352,2,6.6509993836279415
tab-47.csv,1.962360143661499,2,16.005469351124443
tab-94.csv,1.4196240901947021,3,1274.441328830253
21100183.csv,1.9981796741485596,2,14.788600974174372
21100245.csv,1.616563320159912,2,0.0
artpublic.csv,2.8257315158843994,2,3.0979674917068327
ccsf_en.csv,5.933621883392334,2,7.171361288935912
dados.csv,244.79423666000366,648,9.252584630222437e+34
covid-line-list.csv,22.108713388442993,2,99.53329668864056
estimations.csv,2.3311665058135986,2,48.59293218959756
liz-friedman-covid.csv,1.9568419456481934,2,95.11298978233634
Crime1.csv,105.1123526096344,2,34.02973291520784
accidental_deaths.csv,6.705775260925293,2,4.0434368955597
children_injured.csv,6.222724676132202,2,7.5332324334324365
children_killed.csv,6.430786609649658,2,5.2325434881913075
knifecrime2.csv,38.90649461746216,2,489.44891695838663
teens_injured.csv,6.443925857543945,2,8.199836288369164
teens_killed.csv,6.463694095611572,2,6.1951818969524535
39100009-000000.csv,8.666396856307983,2,39.02238230233306
39100009-000001.csv,5.9992969036102295,2,20.612121631477283
39100009-000002.csv,6.433684587478638,2,13.620423746306123
39100009-000003.csv,6.5086753368377686,2,21.164243072321263
39100009-000004.csv,8.443132400512695,2,88.53369647930876
39100009-000005.csv,6.033444404602051,2,21.169214941601798
39100009-000006.csv,5.704390287399292,2,17.50364375219781
39100009-000007.csv,2.880035877227783,2,8.237495066590226
39100011.csv,2.1439294815063477,2,82.41884816753932
39100016.csv,5.440742254257202,2,139.0550314706834
39100019.csv,2.27286696434021,2,27.482142857142858
39100020.csv,3.7934176921844482,2,11.163797941732806
39100021.csv,5.432388067245483,2,18.83228742879366
39100029.csv,2.0078389644622803,2,43.99999999999999
39100033.csv,2.0120649337768555,2,31.57128971658924
39100037.csv,29.464638471603394,2,277.0045392717907
39100038.csv,2.0166940689086914,2,54.64285714285715
tag00120.csv,6.838985919952393,2,3.0018299110598545
32100004.csv,10.384979009628296,2,370.3227353911105
32100009.csv,109.03305530548096,2,402.72946848382173
32100010.csv,78.95253872871399,2,881.5141732486669
32100020.csv,83.32416677474976,2,494.5580471192256
32100024.csv,12.524591207504272,2,225.2476438544338
32100027.csv,12.854601383209229,2,225.80039734951427
32100030.csv,12.591408729553223,2,621.1047813534041
32100084.csv,38.154399156570435,2,541.1059079586094
32100166.csv,42.52272129058838,3,7.314545177697883e+31
32100192.csv,8.428834199905396,2,468.903896795322
co2-nuts-2.csv,2.3352038860321045,4,8223.035166713938
med_en1.csv,1.8388402462005615,2,1211.4347019763018
med_en2.csv,1.7984178066253662,2,42.597831689037946
t2020_30.csv,2.1813297271728516,2,18.9492668539603
videos_utf8.csv,39.85677218437195,2,9.8886640521531
both_sexes.csv,1.9933006763458252,2,42.6805034694932
divorce.csv,1.9022178649902344,2,272.13821445099643
men.csv,2.074420690536499,2,46.08163283018552
women.csv,2.1094374656677246,2,45.2685794812718
B-9.csv,3.5384256839752197,2,1122.9768575037356
C-6.csv,3.6897661685943604,2,2269.7664463623983
D-1.csv,3.702439308166504,2,86724.26969632854
E-7.csv,4.408583879470825,2,1079.0968039505462
F-4.csv,3.8926804065704346,2,72855.08046147975
G-3.csv,3.545318365097046,2,1301.6716100870688
H-1.csv,53.49605441093445,2,8692.628164465941
H-2.csv,57.14811706542969,2,7660.58426736911
H-3.csv,49.02929759025574,7,2293.427223541195
H-4.csv,59.52364110946655,2,8536.159198233892
J-1.csv,55.01817870140076,2,8866.171584155398
J-2.csv,57.06203269958496,2,8309.505939193466
J-3.csv,59.3839066028595,2,7969.809967903742
J-4.csv,59.081490993499756,2,8987.041791212496
K-6.csv,54.102627754211426,17,692.8887630211143
K-7.csv,55.961695432662964,2,8421.478750248254
K-8.csv,57.65590167045593,2,8292.678239849889
K-9.csv,59.84179878234863,2,8373.400175788804
Z-1.csv,61.416378021240234,2,148.94939401574487
Z-2.csv,52.45502710342407,2,1723.1425036958822
37100078.csv,2.5504305362701416,7,3.40293761127934e+32
37100141.csv,2.5610485076904297,2,59.04672213098382
CS_ANG.csv,1.7517657279968262,2,0.0
13100166.csv,9.04716181755066,2,718.1622232263895
13100169.csv,6.652897357940674,2,197.09834376128543
13100170.csv,27.673613786697388,2,258.88561089334183
13100172.csv,6.487141370773315,2,599.2821306228473
13100173.csv,7.149052858352661,2,564.1344631573005
34100282.csv,130.07471704483032,2,1218.7741935483612
37100004.csv,70.30731415748596,2,360.912823074499
37100005.csv,58.52785110473633,2,285.249326604018
37100006.csv,73.66685581207275,14,365.22540168962354
jan-feb-foils.csv,2.8940117359161377,2,3.106406842577327
DailyUsage.csv,1.3646483421325684,2,0.0
csv-4.csv,1.0677356719970703,3,1237.5299191979132
eduroam.csv,1.8290016651153564,2,15.117647058823529
geojson-2.csv,1.8318452835083008,2,8.835963547980016
json-5.csv,1.9196479320526123,2,5.9186383377424265
