dataset,time,number-clusters,silhouette
tab-12.csv,0.0098659,6,0.5003036481456065
tab-14.csv,0.006357,2,0.6710273199531565
tab-15.csv,0.0088569,2,0.8958823575445005
tab-35.csv,0.0092317,2,0.8324889231817608
tab-36.csv,0.0118146,10,0.47932874450674523
tab-37.csv,0.0229186,2,0.9172361531192545
tab-38.csv,0.0730738,3,0.9034075170446223
tab-42.csv,0.0222979,2,0.9140127046843105
tab-45.csv,0.016174,4,0.48651483989808736
tab-47.csv,0.0167016,2,0.8072731549674632
tab-94.csv,0.0071116,3,0.576944572694731
21100183.csv,0.056573,2,0.9612583310766512
21100245.csv,0.0093814,2,0.5823298124695769
artpublic.csv,0.304857,2,0.5907684989965268
ccsf_en.csv,20.4066,2,0.9777672570626563
dados.csv,37.7066,2,0.7813051324663196
covid-line-list.csv,4.15276,2,0.9588731308858558
estimations.csv,0.0338071,4,0.918940922721945
liz-friedman-covid.csv,0.0101619,2,0.8207413710122938
accidental_deaths.csv,9.49522,2,0.9934126016967697
children_injured.csv,4.98621,2,0.97533608851973
children_killed.csv,6.722,2,0.9850762904721637
Crime1.csv,146.38,2,0.9878544898822027
knifecrime2.csv,11.626,6,0.9875618458063519
teens_injured.csv,1.86267,2,0.9793131327039842
teens_killed.csv,3.59064,2,0.9797210161967607
39100009-000000.csv,53.8241,3,0.8539508559953842
39100009-000001.csv,44.968,3,0.8251630875013012
39100009-000002.csv,18.7764,3,0.8624844837492902
39100009-000003.csv,111.321,3,0.6241576655882906
39100009-000004.csv,24.5117,3,0.7230844850107209
39100009-000005.csv,31.2732,5,0.9301946440908817
39100009-000006.csv,17.0929,2,0.9702985350538879
39100009-000007.csv,0.0507051,2,0.9999956480086093
39100011.csv,0.0147234,3,0.774818023305728
39100016.csv,0.635531,3,0.8042961357723473
39100019.csv,0.0173046,2,0.9986144489479563
39100020.csv,1.37247,2,0.9735641287661413
39100021.csv,3.8361,2,0.9134782607431043
39100029.csv,0.0204102,3,0.7708519731755885
39100033.csv,0.009654,3,0.7644273942192709
39100037.csv,7.31355,2,0.9986398486006061
39100038.csv,0.0240155,2,0.9986144489479563
tag00120.csv,2.05935,2,0.972287126425587
32100004.csv,3.84494,3,0.9688314935790806
32100009.csv,32.479,2,0.9983552844051644
32100010.csv,45.0921,3,0.8042373968098379
32100020.csv,27.9829,3,0.9954894417010131
32100024.csv,4.41236,4,0.8153981840780402
32100027.csv,3.97941,9,0.7598395266733924
32100030.csv,8.01895,2,0.99844552982489
32100084.csv,6.03789,2,0.9984463880409817
32100166.csv,4.51433,3,0.8041297067381539
32100192.csv,26.3303,2,0.9988360596977273
co2-nuts-2.csv,0.0770018,2,0.7381137559481061
med_en1.csv,0.0082054,2,0.421120741323449
med_en2.csv,0.0075436,5,0.8010763699978691
t2020_30.csv,0.0148698,2,0.8792028961354301
videos_utf8.csv,112.324,2,0.9830583629175562
both_sexes.csv,0.0187643,3,0.7238586364386909
divorce.csv,0.0068062,3,0.7048570135098423
men.csv,0.0164908,3,0.7189315920042573
women.csv,0.0192685,5,0.7329444262183726
B-9.csv,0.388471,3,0.5766224604108475
C-6.csv,0.206412,3,0.9897792215873177
D-1.csv,0.838322,2,0.996578375605556
E-7.csv,0.322488,3,0.9892753916623023
F-4.csv,0.689995,3,0.9842681320872917
G-3.csv,0.475561,3,0.9880619831352263
H-1.csv,22.2364,4,0.9277920500344984
H-2.csv,45.6255,3,0.921490803283556
H-3.csv,14.4975,3,0.9243763996698258
H-4.csv,22.6855,3,0.9242448347941608
J-1.csv,12.2066,8,0.5755345493128334
J-2.csv,11.5784,4,0.9239543540282578
J-3.csv,29.8775,3,0.9004158170459349
J-4.csv,14.677,4,0.9289638652398575
K-6.csv,15.3804,8,0.6955434386076911
K-7.csv,11.0993,4,0.9280986449245779
K-8.csv,16.773,3,0.9150996302492581
K-9.csv,17.1506,9,0.9322402677729039
Z-1.csv,21.8076,4,0.9892507245662399
Z-2.csv,14.3898,1264,0.3589838222659173
37100078.csv,0.0866189,2,0.9986435408676924
37100141.csv,0.0531988,2,0.9999999196910886
CS_ANG.csv,0.0049625,3,0.7193840344686846
13100166.csv,2.55815,3,0.6431410968463208
13100169.csv,0.847127,3,0.6603031515179147
13100170.csv,4.47222,2,0.9834634931567684
13100172.csv,0.85647,2,0.9915513916441981
13100173.csv,0.751797,2,0.9915524604118586
34100282.csv,27.19,2,0.9986407456114479
37100004.csv,9.36635,2,0.9712813679481249
37100005.csv,32.4528,2,0.9983751948858888
37100006.csv,16.77,2,0.9983780923773087
jan-feb-foils.csv,0.0894858,2,0.9467506857830473
csv-4.csv,0.0155302,3,0.8739639672262323
DailyUsage.csv,0.0077729,3,0.7073780657927906
eduroam.csv,0.0040286,2,0.7458863142226536
geojson-2.csv,0.0148679,6,0.8280609842769928
json-5.csv,0.014336,5,0.8242542602889493
