dataset,time,number-clusters,silhouette
tab-12.csv,0.0101664,6,0.5003036481456065
tab-14.csv,0.0062861,2,0.6710273199531565
tab-15.csv,0.0069333,2,0.8958823575445005
tab-35.csv,0.0082204,2,0.832488923181761
tab-36.csv,0.009515,10,0.47865685904900923
tab-37.csv,0.024241,2,0.9172361531192548
tab-38.csv,0.0494173,3,0.9034075170446223
tab-42.csv,0.0217597,2,0.9140127046843105
tab-45.csv,0.046592,5,0.8795134260102216
tab-47.csv,0.0199172,4,0.5945629700670092
tab-94.csv,0.0074307,3,0.576944572694731
21100183.csv,0.0414994,2,0.9517272878953825
21100245.csv,0.0046511,2,0.5823298124695769
artpublic.csv,0.135124,6,0.724563324314764
ccsf_en.csv,9.24113,3,0.9445722664750775
dados.csv,67.2093,48,0.9361971547073863
covid-line-list.csv,3.35073,2,0.9662540400532613
estimations.csv,0.0290095,5,0.7831530124152176
liz-friedman-covid.csv,0.0120237,6,0.7167724831407276
accidental_deaths.csv,13.2139,2,0.977931851114994
children_injured.csv,5.17265,2,0.9746509689521313
children_killed.csv,5.03747,2,0.9764424575206687
Crime1.csv,125.148,2,0.9887335360415975
knifecrime2.csv,17.9129,42,0.8320470866900321
teens_injured.csv,3.03047,2,0.9779553487754173
teens_killed.csv,9.12802,2,0.9726628884532441
39100009-000000.csv,42.1126,3,0.8351158176623276
39100009-000001.csv,35.3763,3,0.8251630875013012
39100009-000002.csv,50.6852,3,0.9061093085823712
39100009-000003.csv,61.3479,3,0.36634405959465594
39100009-000004.csv,15.995,3,0.7230832815338489
39100009-000005.csv,34.9435,5,0.9779294203186774
39100009-000006.csv,40.5471,5,0.9959805139126902
39100009-000007.csv,0.0792225,2,0.9999956480086093
39100011.csv,0.0100592,3,0.7748180233054942
39100016.csv,0.812001,3,0.8042961357723473
39100019.csv,0.018728,2,0.9980406377194472
39100020.csv,1.38217,2,0.9980690342742379
39100021.csv,5.86968,2,0.9600076179748898
39100029.csv,0.0166255,3,0.7708519731764755
39100033.csv,0.0056691,3,0.7644273942195955
39100037.csv,6.13707,2,0.9980765563680363
39100038.csv,0.0211995,3,0.7731538585967704
tag00120.csv,3.39396,2,0.974139477020626
32100004.csv,2.86946,2,0.9983535052351501
32100009.csv,37.293,2,0.998837087959369
32100010.csv,67.9567,3,0.9873634018346557
32100020.csv,31.0894,2,0.9988370741914048
32100024.csv,7.91655,4,0.8153981840780402
32100027.csv,4.04326,6,0.757953027147189
32100030.csv,3.6409,7,0.769642954210924
32100084.csv,4.36899,2,0.9984463880409817
32100166.csv,3.21503,2,0.9988367545160095
32100192.csv,27.6786,2,0.9988360596977273
co2-nuts-2.csv,0.0745912,2,0.7381137559481061
med_en1.csv,0.0075333,2,0.421120741323449
med_en2.csv,0.0087993,5,0.6864273835263331
t2020_30.csv,0.0175381,2,0.8792028961354301
videos_utf8.csv,74.775,7,0.9066452895979048
both_sexes.csv,0.0167609,2,0.9999940064470527
divorce.csv,0.0096792,2,0.9999972986142412
men.csv,0.0195455,3,0.718663561262201
women.csv,0.0193594,5,0.5196128992375093
B-9.csv,0.391561,3,0.5766224604108475
C-6.csv,0.22346,3,0.9897792215873177
D-1.csv,0.834081,2,0.996578375605556
E-7.csv,0.37587,3,0.9898215447265626
F-4.csv,0.598176,3,0.9843225071394353
G-3.csv,0.643015,3,0.9887304946665506
H-1.csv,9.11103,8,0.739675161641564
H-2.csv,35.6935,3,0.9101681357381622
H-3.csv,17.8751,2,0.9344954951961333
H-4.csv,9.3244,4,0.8557951890786906
J-1.csv,30.5885,3,0.9058488209456863
J-2.csv,21.1243,3,0.9245042255118634
J-3.csv,30.435,3,0.9224914957739313
J-4.csv,11.1793,4,0.9266459844048323
K-6.csv,41.1612,3,0.9233457914310881
K-7.csv,26.1642,4,0.9301282115622677
K-8.csv,11.0967,8,0.9285811424310028
K-9.csv,21.0515,2,0.9352229631546376
Z-1.csv,23.4092,4,0.9828362480644944
Z-2.csv,13.4684,1264,0.3466659951420317
37100078.csv,0.0671024,2,0.9986435408676924
37100141.csv,0.0554799,2,0.9999998864794765
CS_ANG.csv,0.0044095,3,0.7193840344686846
13100166.csv,1.42116,2,0.9999943122353683
13100169.csv,0.860019,3,0.6603031422938138
13100170.csv,4.42266,2,0.9669674587284666
13100172.csv,0.749019,2,0.9915513916441981
13100173.csv,0.901874,2,0.9915524604118586
34100282.csv,19.0423,2,0.9986407456114479
37100004.csv,9.56309,2,0.9712813679481249
37100005.csv,22.4173,3,0.7906483404097961
37100006.csv,22.1518,2,0.9983780923773087
jan-feb-foils.csv,0.122903,2,0.9467506857830473
csv-4.csv,0.01213,3,0.8739639672262323
DailyUsage.csv,0.0079615,3,0.7073780657927906
eduroam.csv,0.0038305,2,0.7458863142226536
geojson-2.csv,0.0145527,6,0.8262444571308939
json-5.csv,0.0053937,7,0.5506539216714498
