dataset,time,number-clusters,silhouette
tab-12.csv,0.0099682,6,0.5003036481456065
tab-14.csv,0.0063839,2,0.6710273199531565
tab-15.csv,0.0087874,3,0.787078744072981
tab-35.csv,0.0097663,2,0.832488923181761
tab-36.csv,0.0105259,10,0.47865685904900923
tab-37.csv,0.0219406,2,0.9172361531192545
tab-38.csv,0.0566524,3,0.9034075170446223
tab-42.csv,0.0268537,2,0.9140127046843105
tab-45.csv,0.0359501,3,0.8923899455073098
tab-47.csv,0.0128396,4,0.45326690609989306
tab-94.csv,0.0079817,3,0.576944572694731
21100183.csv,0.0482043,3,0.739410015455373
21100245.csv,0.007763,2,0.5823298124695769
artpublic.csv,0.10537,2,0.8308122649409951
ccsf_en.csv,15.4837,2,0.9710240173928679
dados.csv,35.0376,5,0.8522753114645244
covid-line-list.csv,4.77646,2,0.9662718854179166
estimations.csv,0.0312173,4,0.9065123948879991
liz-friedman-covid.csv,0.0116862,2,0.8207413710122938
accidental_deaths.csv,6.6019,2,0.9754185432032955
children_injured.csv,7.47778,2,0.988482233864768
children_killed.csv,6.80059,2,0.9835467261111429
Crime1.csv,139.254,2,0.9881943831296428
knifecrime2.csv,26.0174,57,0.8147155785801544
teens_injured.csv,2.54067,2,0.9759643766909861
teens_killed.csv,4.87395,2,0.9815473664039734
39100009-000000.csv,52.0024,3,0.8351158176623276
39100009-000001.csv,45.6062,3,0.8251644184109364
39100009-000002.csv,59.9688,3,0.8827023280740708
39100009-000003.csv,28.2958,3,0.8182590434867436
39100009-000004.csv,12.1145,3,0.7230832815338489
39100009-000005.csv,54.274,5,0.907194510146188
39100009-000006.csv,48.8409,2,0.9514228810108722
39100009-000007.csv,0.0716012,3,0.981623497604762
39100011.csv,0.0109019,3,0.7748180233054942
39100016.csv,0.500981,3,0.8042961357723473
39100019.csv,0.0249862,2,0.9986144489479563
39100020.csv,1.04396,2,0.9331989497632678
39100021.csv,7.08545,2,0.9590793015508665
39100029.csv,0.0189155,3,0.7708519731764755
39100033.csv,0.0102429,3,0.7644273942192709
39100037.csv,15.5179,2,0.9999967088904801
39100038.csv,0.0284346,3,0.7731538585967704
tag00120.csv,2.50156,2,0.9695984231351586
32100004.csv,4.80345,3,0.9688314935790805
32100009.csv,35.5871,3,0.8042420474158651
32100010.csv,208.913,2,0.9999999461954641
32100020.csv,29.0222,3,0.9954894417010131
32100024.csv,7.96279,3,0.9954846504595624
32100027.csv,3.71033,2,0.998353832309994
32100030.csv,5.54217,7,0.7696429537494444
32100084.csv,4.27792,2,0.9984463880409817
32100166.csv,5.27623,2,0.9988367545160095
32100192.csv,9.99616,8,0.9138609127190194
co2-nuts-2.csv,0.07202,2,0.7381137559481061
med_en1.csv,0.0073007,2,0.421120741323449
med_en2.csv,0.0102796,5,0.921688006119093
t2020_30.csv,0.0167205,2,0.8785383598379802
videos_utf8.csv,88.3401,2,0.9761704643147191
both_sexes.csv,0.0180675,2,0.9999940064470527
divorce.csv,0.0072898,3,0.7048570135098423
men.csv,0.0178004,3,0.718663561262201
women.csv,0.0195251,5,0.5196128990846063
B-9.csv,0.374682,3,0.5766224604108475
C-6.csv,0.205468,3,0.9897792215873177
D-1.csv,0.843578,2,0.996578375605556
E-7.csv,0.526461,3,0.9898215447265626
F-4.csv,0.610378,3,0.9843225071394353
G-3.csv,0.346977,3,0.9882864954667729
H-1.csv,11.8842,4,0.9297147623153926
H-2.csv,35.4722,3,0.9111086919807859
H-3.csv,16.1211,5,0.9156159229619668
H-4.csv,11.8571,4,0.9275172190250627
J-1.csv,9.54999,4,0.9260436178283454
J-2.csv,9.86406,4,0.9253874851185733
J-3.csv,24.5777,3,0.9233005609136501
J-4.csv,33.9797,3,0.9113886197417972
K-6.csv,7.98189,8,0.6992569210107431
K-7.csv,34.3824,3,0.8970920167160028
K-8.csv,11.4678,8,0.9281820850985382
K-9.csv,29.5892,2,0.9352229631546376
Z-1.csv,19.8407,4,0.9935091555899482
Z-2.csv,10.4242,1252,0.351877683382385
37100078.csv,0.109764,3,0.7795932118206919
37100141.csv,0.0534031,3,0.5873174570318288
CS_ANG.csv,0.0044765,3,0.7193840344686846
13100166.csv,2.83055,3,0.6431410968463208
13100169.csv,0.633988,2,0.9920801474682153
13100170.csv,5.38868,2,0.977609055470501
13100172.csv,0.797417,2,0.9915513916441981
13100173.csv,1.98154,2,0.9915524604118586
34100282.csv,31.4719,2,0.9986407456114479
37100004.csv,15.6352,2,0.9811616278154434
37100005.csv,18.8965,2,0.8850106722864203
37100006.csv,10.6549,2,0.9855850813682873
jan-feb-foils.csv,0.0958021,2,0.9397882299125819
csv-4.csv,0.0128507,3,0.8739639672262323
DailyUsage.csv,0.0071481,3,0.7073780657927906
eduroam.csv,0.0041876,2,0.7458863142226536
geojson-2.csv,0.0131986,5,0.8589599347736466
json-5.csv,0.0050018,7,0.5506539216714498
