dataset,time,number-clusters,silhouette
tab-12.csv,0.0105009,6,0.5003036481456065
tab-14.csv,0.0062639,2,0.6710273199531565
tab-15.csv,0.0080688,2,0.7087426120316754
tab-35.csv,0.0091221,2,0.8324889231817608
tab-36.csv,0.0092038,10,0.47865685904900923
tab-37.csv,0.0215362,2,0.9172361531192545
tab-38.csv,0.0394673,3,0.9034075170446223
tab-42.csv,0.0231329,2,0.9140127046843105
tab-45.csv,0.0456953,3,0.5577569790909427
tab-47.csv,0.0226672,2,0.8413592197739286
tab-94.csv,0.0071585,3,0.576944572694731
21100183.csv,0.0310283,3,0.7803367682327602
21100245.csv,0.0094848,2,0.5823298124695769
artpublic.csv,0.111587,3,0.7225435174542516
ccsf_en.csv,13.854,2,0.9567757662072836
dados.csv,31.9127,47,0.9354634529291592
covid-line-list.csv,7.06262,2,0.9662718854179166
estimations.csv,0.0270872,4,0.9093459334439783
liz-friedman-covid.csv,0.0206575,5,0.7654691486139733
accidental_deaths.csv,6.59542,2,0.987667857285867
children_injured.csv,5.00071,2,0.9746509689521315
children_killed.csv,7.64129,2,0.9861918448580751
Crime1.csv,102.08,2,0.9973642582639103
knifecrime2.csv,18.5123,3,0.9144007565700891
teens_injured.csv,1.93058,2,0.9876647349711346
teens_killed.csv,3.9725,2,0.9905676726691515
39100009-000000.csv,48.6604,3,0.8351158176623276
39100009-000001.csv,42.5452,3,0.8251630875013012
39100009-000002.csv,37.051,3,0.9979867683419315
39100009-000003.csv,61.2673,3,0.9076285252477722
39100009-000004.csv,11.7878,3,0.7230832815338489
39100009-000005.csv,20.9169,5,0.7417672466724884
39100009-000006.csv,12.2764,2,0.9644976364195811
39100009-000007.csv,0.0498796,3,0.981623497604762
39100011.csv,0.0097096,3,0.7748180233054942
39100016.csv,0.406755,3,0.8042961579366741
39100019.csv,0.0179377,3,0.7731538585967704
39100020.csv,1.27349,2,0.9980690342742379
39100021.csv,8.37413,3,0.9683712952653819
39100029.csv,0.019999,3,0.7708519731764755
39100033.csv,0.0053779,3,0.7644273942195955
39100037.csv,5.91713,3,0.7808550275742532
39100038.csv,0.0304903,3,0.7731538585967704
tag00120.csv,3.85345,2,0.974139477020626
32100004.csv,2.86193,2,0.9988358300212873
32100009.csv,42.9974,3,0.8042420134733278
32100010.csv,58.4521,2,0.9974964655289728
32100020.csv,33.9469,2,0.998447034330868
32100024.csv,5.52783,2,0.99844552982489
32100027.csv,6.88128,7,0.7696429537494444
32100030.csv,4.18426,6,0.9018371363293193
32100084.csv,3.6572,2,0.9984463880409817
32100166.csv,5.16355,2,0.9988367545160095
32100192.csv,28.2918,2,0.9988360596977273
co2-nuts-2.csv,0.0838585,2,0.7381137559481061
med_en1.csv,0.0075471,2,0.421120741323449
med_en2.csv,0.0066096,7,0.47595421180103514
t2020_30.csv,0.018667,2,0.8792028961354301
videos_utf8.csv,71.7798,2,0.9759231468282923
both_sexes.csv,0.0122115,5,0.7413386934770638
divorce.csv,0.0091276,3,0.7048570135098423
men.csv,0.0180535,3,0.7189315920042573
women.csv,0.02225,5,0.7329444262183726
B-9.csv,0.387632,3,0.5766224604108475
C-6.csv,0.240791,3,0.9897792215873177
D-1.csv,0.831072,2,0.996578375605556
E-7.csv,0.528053,3,0.9905040137396925
F-4.csv,1.03971,3,0.9846173182116891
G-3.csv,0.341023,3,0.9882864954667729
H-1.csv,25.3519,3,0.9224584281424687
H-2.csv,34.2683,3,0.8993683122782703
H-3.csv,12.3722,2,0.9323124041962222
H-4.csv,9.87463,4,0.8545034944547725
J-1.csv,18.2185,4,0.930384426120649
J-2.csv,24.0659,3,0.9245042255118634
J-3.csv,41.1124,3,0.9233005609136501
J-4.csv,16.1372,4,0.9274235896685552
K-6.csv,19.3171,4,0.9293301347264729
K-7.csv,34.64,3,0.9144799828276834
K-8.csv,9.83384,8,0.9268592886280248
K-9.csv,46.5747,2,0.9382407709984312
Z-1.csv,14.4853,4,0.9811071527590516
Z-2.csv,12.0857,1264,0.3545914474213806
37100078.csv,0.0741589,2,0.998081764017708
37100141.csv,0.0711055,2,0.9999999196910886
CS_ANG.csv,0.0044313,3,0.7193840344686846
13100166.csv,1.54787,2,0.9999943122353683
13100169.csv,0.790948,2,0.9920801474682153
13100170.csv,4.14544,2,0.9703601180497803
13100172.csv,1.05403,2,0.9915513916441981
13100173.csv,1.15365,2,0.9915524604118586
34100282.csv,26.7405,2,0.9986407456114479
37100004.csv,10.2948,2,0.9712813679481249
37100005.csv,13.8957,2,0.9983751948858888
37100006.csv,13.4425,2,0.9983780923773087
jan-feb-foils.csv,0.0886985,2,0.9467506857830473
csv-4.csv,0.0128311,3,0.8739639672262323
DailyUsage.csv,0.0074483,3,0.7073780657927906
eduroam.csv,0.0043428,2,0.7458863142226536
geojson-2.csv,0.0116192,6,0.6040693066894096
json-5.csv,0.0134713,5,0.8256041770910096
