dataset,time,number-clusters,silhouette
tab-12.csv,0.0098465,6,0.5003036481456065
tab-14.csv,0.0059496,2,0.6710273199531565
tab-15.csv,0.0087266,3,0.787078744072981
tab-35.csv,0.0084233,2,0.8324889231817608
tab-36.csv,0.0143913,10,0.47932874450674523
tab-37.csv,0.0377819,2,0.9172361531192545
tab-38.csv,0.0495271,2,0.9247762114153769
tab-42.csv,0.0218677,2,0.9140127046843105
tab-45.csv,0.0188854,2,0.7161620172200795
tab-47.csv,0.0183177,2,0.8248763531868067
tab-94.csv,0.0065542,3,0.576944572694731
21100183.csv,0.032172,3,0.739410015455373
21100245.csv,0.0081506,2,0.5823298124695769
artpublic.csv,0.17662,3,0.6790909686347101
ccsf_en.csv,9.13498,2,0.9687926529847557
dados.csv,39.6583,46,0.9028402166560395
covid-line-list.csv,5.49921,2,0.9588553663423157
estimations.csv,0.0263695,4,0.9137495442995517
liz-friedman-covid.csv,0.0138578,5,0.7654691486139733
accidental_deaths.csv,6.85755,2,0.9600120608273608
children_injured.csv,8.49643,2,0.9842029509376004
children_killed.csv,6.4417,2,0.9861103164602778
Crime1.csv,131.914,2,0.994282008445462
knifecrime2.csv,32.2175,6,0.9879371431117174
teens_injured.csv,2.01741,2,0.9793131327039842
teens_killed.csv,5.42442,2,0.9799211116635783
39100009-000000.csv,25.5253,3,0.8351158176623276
39100009-000001.csv,77.8717,3,0.9801802305718974
39100009-000002.csv,62.8028,3,0.7849304267204825
39100009-000003.csv,43.723,3,0.8182577405690477
39100009-000004.csv,36.4038,3,0.7230832815338489
39100009-000005.csv,59.2799,5,0.9346729548981311
39100009-000006.csv,45.2329,2,0.9644976364195811
39100009-000007.csv,0.0926831,2,0.7752430470589841
39100011.csv,0.0094743,3,0.7748180233054942
39100016.csv,0.545188,3,0.8042961357723473
39100019.csv,0.0255757,2,0.9986144489479563
39100020.csv,1.28089,2,0.9980690342742379
39100021.csv,5.62191,3,0.9683705418618874
39100029.csv,0.0136038,3,0.7708519731764755
39100033.csv,0.0057749,3,0.7644273942195955
39100037.csv,13.91,2,0.9999967088904801
39100038.csv,0.0351474,3,0.7731538585970793
tag00120.csv,2.07141,2,0.9306015297515436
32100004.csv,2.2446,2,0.9983535052351501
32100009.csv,28.8159,2,0.9983552844051644
32100010.csv,128.785,539,0.7133396347389024
32100020.csv,31.3554,2,0.9988370741914048
32100024.csv,5.7936,3,0.9954846504595624
32100027.csv,5.20162,2,0.99844552982489
32100030.csv,3.6662,3,0.9954846504595624
32100084.csv,7.32403,2,0.9984463880409817
32100166.csv,5.08169,2,0.9988367545160095
32100192.csv,18.4118,2,0.9988360596977273
co2-nuts-2.csv,0.0719966,2,0.7381137559481061
med_en1.csv,0.007287,2,0.421120741323449
med_en2.csv,0.0062987,5,0.7541227638621466
t2020_30.csv,0.0200875,2,0.8785383598379802
videos_utf8.csv,98.2554,2,0.9768730137964169
both_sexes.csv,0.0149394,5,0.7075901398614761
divorce.csv,0.0083308,3,0.7048570135098423
men.csv,0.0190855,3,0.7189315920042573
women.csv,0.0220744,5,0.7329444262183726
B-9.csv,0.354113,3,0.5706672216626875
C-6.csv,0.22793,3,0.9897792215873177
D-1.csv,0.846598,2,0.996578375605556
E-7.csv,0.520215,3,0.9905040137396925
F-4.csv,0.644395,3,0.9843225071394353
G-3.csv,0.434362,2,0.9991167101793627
H-1.csv,34.8083,3,0.9128747183014314
H-2.csv,42.4963,3,0.9243941878956118
H-3.csv,20.3611,3,0.9243763996698258
H-4.csv,27.1744,3,0.9242448347941608
J-1.csv,14.03,4,0.930384426120649
J-2.csv,25.6321,3,0.9245042255118634
J-3.csv,12.0054,4,0.9295295714629314
J-4.csv,25.8812,3,0.9260862390360465
K-6.csv,14.9737,4,0.9299914288346778
K-7.csv,33.5673,3,0.923917619922099
K-8.csv,25.756,2,0.9369226646267262
K-9.csv,24.7382,2,0.9352229631546376
Z-1.csv,15.899,8,0.9637608848414673
Z-2.csv,20.1959,1281,0.356592002389388
37100078.csv,0.095015,2,0.9986435408676924
37100141.csv,0.0417754,2,0.9999998864794765
CS_ANG.csv,0.0047557,3,0.7193840344686846
13100166.csv,2.60321,2,0.9999943122353683
13100169.csv,1.13394,3,0.6603031422938138
13100170.csv,1.75508,2,0.9671672762904194
13100172.csv,0.645662,2,0.9915513916441981
13100173.csv,0.857566,2,0.9915524604118586
34100282.csv,36.224,2,0.9986407456114479
37100004.csv,27.2787,2,0.9988496567327824
37100005.csv,20.1887,2,0.9988511393063966
37100006.csv,8.9432,2,0.9855850813682873
jan-feb-foils.csv,0.171413,2,0.9467506857830473
csv-4.csv,0.012516,3,0.8739639672262323
DailyUsage.csv,0.0073584,3,0.7073780657927906
eduroam.csv,0.0041944,2,0.7458863142226536
geojson-2.csv,0.0057353,2,0.8876950282543504
json-5.csv,0.014826,5,0.8606687104933114
