dataset,time,number-clusters,calinski-harabasz
tab-12.csv,0.0193487,9,68.32724763698079
tab-14.csv,0.0085378,4,70.54972514997823
tab-15.csv,0.0172355,8,1111.7445088335166
tab-35.csv,0.017084,12,2022.8618743099028
tab-36.csv,0.0163519,10,1915.070243527392
tab-37.csv,0.0679609,21,364984.2446488096
tab-38.csv,0.0411741,3,38.176074614625136
tab-42.csv,0.11635,13,118015.10293866662
tab-45.csv,0.0294344,13,507691.28632077976
tab-47.csv,0.0108756,7,7130.316928277998
tab-94.csv,0.0049483,3,1215.78701921933
21100183.csv,0.0222768,21,304662.53784477257
21100245.csv,0.0082283,5,235.47677514792915
artpublic.csv,0.416492,13,7.929996345310062
ccsf_en.csv,12.2025,2,115.66902347647333
dados.csv,5.84309,47,302267.8306655411
covid-line-list.csv,2.73348,2,502.5321065373213
estimations.csv,0.0303527,4,2543.51405025108
liz-friedman-covid.csv,0.0366786,13,414.0172029526084
accidental_deaths.csv,4.44051,32,15652.818429235036
children_injured.csv,8.48374,42,207.3995803612865
children_killed.csv,4.79489,33,10.114218426699953
Crime1.csv,91.413,300,1426877.251814648
knifecrime2.csv,10.8826,138,27535.20674774402
teens_injured.csv,2.1525,26,9017.084702651995
teens_killed.csv,3.37136,27,23488.180957876495
39100009-000000.csv,51.4066,192,182791059942902.56
39100009-000001.csv,25.563,245,2399408137163019.0
39100009-000002.csv,14.3447,55,24.556841755187275
39100009-000003.csv,24.7274,37,14.651593442059436
39100009-000004.csv,26.0872,188,1355.500475700158
39100009-000005.csv,16.1021,101,232.76733143922158
39100009-000006.csv,7.68556,186,1797.5021616971917
39100009-000007.csv,0.0830402,3,107948483831785.61
39100011.csv,0.0158556,23,2189.0663913434328
39100016.csv,0.391362,7,3218640408.829623
39100019.csv,0.0351252,7,337043354.9583409
39100020.csv,0.311145,10,214.34707296983638
39100021.csv,4.72281,15,16.50579978287706
39100029.csv,0.0127976,6,104380502.88000019
39100033.csv,0.0131351,14,44.89458219355658
39100037.csv,20.016,585,1498290.9424081817
39100038.csv,0.0483101,7,337043354.9583409
tag00120.csv,4.29854,71,11.18049384038332
32100004.csv,4.6791,10,314823803.0060009
32100009.csv,16.3937,3,93873.87381962687
32100010.csv,32.6022,2,6943.447141059469
32100020.csv,16.9236,3,94776510512.23347
32100024.csv,3.92868,10,316785293516.53613
32100027.csv,4.82198,7,65984.772275412
32100030.csv,8.88977,6,139460.58765657592
32100084.csv,5.24225,160,19838944529.42046
32100166.csv,5.81389,42,26208474043.91257
32100192.csv,19.0462,11,257734561.56523862
co2-nuts-2.csv,0.0810005,22,1927.503831259781
med_en1.csv,0.0063632,2,2.5656323158353422
med_en2.csv,0.0107544,5,555.831559901159
t2020_30.csv,0.0191757,2,33.43333333333334
videos_utf8.csv,37.8877,11,5.705716160358504
both_sexes.csv,0.0102971,6,99450762024.94373
divorce.csv,0.0138401,7,3558150723344.411
men.csv,0.0186691,8,885.7502233458989
women.csv,0.0241808,3,82.65126199741877
B-9.csv,0.250145,13,2220.890752323992
C-6.csv,0.192463,122,4575432219.600726
D-1.csv,0.539062,8,10907028.02146126
E-7.csv,0.332979,6,270568743.91842306
F-4.csv,0.706265,5,2353641.880767477
G-3.csv,0.422227,121,4084168368.9929633
H-1.csv,5.74642,4,12062.86931636956
H-2.csv,4.59376,4,10090.362766607963
H-3.csv,3.74193,3,10602.798896790098
H-4.csv,4.91591,4,12026.091644957502
J-1.csv,9.11618,3,10633.215150807635
J-2.csv,5.2136,4,11804.548536611226
J-3.csv,3.97433,4,11629.839493851046
J-4.csv,6.11679,4,12100.078493893772
K-6.csv,4.68773,4,11261.186433184024
K-7.csv,4.96847,4,11419.170170459569
K-8.csv,6.26673,800,2403446900.627537
K-9.csv,5.26156,2,12148.055289462682
Z-1.csv,7.79622,1172,65088110.815929346
Z-2.csv,12.0955,1120,17004.09438661527
37100078.csv,0.0823834,34,4712220466088613.0
37100141.csv,0.0428717,5,7623677799232164.0
CS_ANG.csv,0.0100139,4,1415.047306138738
13100166.csv,2.55664,27,25675006711725.977
13100169.csv,1.0823,12,1967010.5788156781
13100170.csv,4.74898,26,92984.18739732513
13100172.csv,0.623402,11,1721.5213643557884
13100173.csv,0.417831,7,2057.72938860585
34100282.csv,10.569,6,1533774673.2106905
37100004.csv,11.1281,7,960197947.7516267
37100005.csv,4.9439,7,1844.726524629389
37100006.csv,11.6797,7,321879041.1792786
jan-feb-foils.csv,0.101637,2,114.05084745762719
csv-4.csv,0.0135552,3,295.5233449550745
DailyUsage.csv,0.0059211,9,526.9242167747655
eduroam.csv,0.0082152,8,763.2253781638634
geojson-2.csv,0.0204731,13,334879.9924296548
json-5.csv,0.0245374,13,605314.8292036223
