dataset,time,number-clusters,calinski-harabasz
tab-12.csv,0.0193979,10,65.06889563658999
tab-14.csv,0.0082951,4,70.54972514997823
tab-15.csv,0.0190518,8,657.2331551410679
tab-35.csv,0.0173759,12,2022.8618743099028
tab-36.csv,0.0112828,7,293.7037859210367
tab-37.csv,0.0665594,21,364984.2446488096
tab-38.csv,0.0258418,3,162.8739659128633
tab-42.csv,0.0601466,13,108555.67067142819
tab-45.csv,0.0388031,14,972335.720368717
tab-47.csv,0.0170321,7,1815.4594593686243
tab-94.csv,0.005817,3,1215.78701921933
21100183.csv,0.0456452,23,327701.26046542317
21100245.csv,0.0086074,5,235.47677514792915
artpublic.csv,0.198105,17,4.144721050374632
ccsf_en.csv,12.3593,2,230.24827308490686
dados.csv,4.31975,47,302267.8306655411
covid-line-list.csv,2.71226,2,502.18674016256995
estimations.csv,0.0262021,4,949.5626099495945
liz-friedman-covid.csv,0.0331154,13,341.67041463090186
accidental_deaths.csv,6.67003,32,19857.900093368284
children_injured.csv,6.35535,25,26367.733255472274
children_killed.csv,4.23634,22,8.364727137443857
Crime1.csv,126.627,214,1302599.0096197692
knifecrime2.csv,16.9542,321,69232.19118856791
teens_injured.csv,3.32686,32,9852.794168572691
teens_killed.csv,3.94049,30,21253.8671647445
39100009-000000.csv,69.3092,194,536333346196249.7
39100009-000001.csv,22.9797,245,2153314994673380.2
39100009-000002.csv,14.1326,42,12.882557491985807
39100009-000003.csv,33.239,78,44.77750890050329
39100009-000004.csv,24.3338,226,2974026455476.671
39100009-000005.csv,29.4661,22,43079081140540.06
39100009-000006.csv,9.27783,108,256.37473519985997
39100009-000007.csv,0.0581836,4,182351527344940.94
39100011.csv,0.0215044,25,2411.1332888212664
39100016.csv,0.5295,7,2145760246.4975271
39100019.csv,0.0196923,7,61.16419342131869
39100020.csv,0.521471,11,28900505.559925847
39100021.csv,5.75268,15,25.762222897456507
39100029.csv,0.0133273,5,15190173.123161795
39100033.csv,0.0228299,14,51.168422470699205
39100037.csv,11.5536,585,5172529.700153998
39100038.csv,0.030777,12,191.9583224573103
tag00120.csv,9.15123,6,19.229045811842916
32100004.csv,5.27136,63,42078792.10358005
32100009.csv,16.9094,3,93873.87381962687
32100010.csv,41.7986,3,4259661065274887.5
32100020.csv,45.1276,376,5949.945739048086
32100024.csv,14.2437,12,292753664142.8258
32100027.csv,9.99611,7,65984.77227541199
32100030.csv,6.48659,6,139460.58765657595
32100084.csv,6.077,144,3027.1628136740596
32100166.csv,8.20225,50,14294398048.207785
32100192.csv,15.5097,10,31145589.02479302
co2-nuts-2.csv,0.0839492,22,1927.503831259781
med_en1.csv,0.0054845,2,2.5656323158353422
med_en2.csv,0.0113166,5,50.41573345010559
t2020_30.csv,0.0189781,2,33.43333333333334
videos_utf8.csv,66.2168,8,4.088963576682146
both_sexes.csv,0.0123298,7,136449549097.87038
divorce.csv,0.0107388,6,2955513462500.0938
men.csv,0.0200225,8,112.0874478416603
women.csv,0.0184515,4,339.8798930067472
B-9.csv,0.25986,13,2220.890752323992
C-6.csv,0.169318,5,112417122.7857901
D-1.csv,0.54207,8,10907028.02146126
E-7.csv,0.299639,6,267933996.93527344
F-4.csv,0.712484,5,2353641.880767477
G-3.csv,0.308235,6,255079523.53479865
H-1.csv,4.15695,4,11850.399897476287
H-2.csv,4.30781,4,12542.142232858316
H-3.csv,5.46525,3,11916.588672457498
H-4.csv,6.4797,4,11865.37951854406
J-1.csv,6.92444,4,13260.94517346733
J-2.csv,11.1414,3,10068.915481763408
J-3.csv,3.69916,4,11596.065471539634
J-4.csv,5.96197,4,11361.799485397862
K-6.csv,4.45146,4,11119.04525943339
K-7.csv,5.2327,4,11474.593044726074
K-8.csv,9.01347,829,2256145141.122272
K-9.csv,4.27817,2,12779.50929657862
Z-1.csv,7.66729,1122,64798693.91603081
Z-2.csv,12.2433,1211,18591.908458319962
37100078.csv,0.183319,33,4502054621948985.0
37100141.csv,0.0481592,4,4095640043757860.0
CS_ANG.csv,0.0106589,4,1415.047306138738
13100166.csv,1.37679,27,25675006711725.977
13100169.csv,0.70935,12,1967010.5788156781
13100170.csv,2.15948,20,73349.8934390296
13100172.csv,0.7215,9,2207609.035277319
13100173.csv,1.22901,8,1832187.4707744257
34100282.csv,11.3425,6,15385684766.057468
37100004.csv,9.29878,69,9802.374230123554
37100005.csv,4.88855,7,1731.7202876338026
37100006.csv,7.83846,7,1286.4301658185611
jan-feb-foils.csv,0.0838508,2,42.7796610169492
csv-4.csv,0.0127509,3,295.5233449550745
DailyUsage.csv,0.0063039,9,526.9242167747655
eduroam.csv,0.0062548,8,914.9103641456578
geojson-2.csv,0.0172522,13,399695.1525254748
json-5.csv,0.0242026,13,605314.8292036222
