dataset,time,number-clusters,silhouette
tab-12.csv,1.9599103927612305,2,0.5741598607563198
tab-14.csv,1.7567055225372314,2,0.7803819609672161
tab-15.csv,1.8786804676055908,2,0.7630685552330735
tab-35.csv,1.9194843769073486,2,0.832488923181761
tab-36.csv,1.8630948066711426,2,1.0
tab-37.csv,2.019709587097168,2,0.5306735464069252
tab-38.csv,1.925079107284546,2,0.623871879191336
tab-42.csv,2.0064966678619385,2,0.5832463176672694
tab-45.csv,1.9350261688232422,2,0.6847835497029652
tab-47.csv,1.785735845565796,2,0.724985499637744
tab-94.csv,1.7572073936462402,2,0.7913051957646977
21100183.csv,2.0192525386810303,2,0.7677663034665603
21100245.csv,1.8756983280181885,3,1.0
artpublic.csv,2.6381676197052,2,0.29930189081338404
ccsf_en.csv,6.062877893447876,2,0.5316144746839437
dados.csv,263.92651438713074,592,1.0
covid-line-list.csv,25.424355506896973,2,0.8777047983239452
estimations.csv,2.316509246826172,2,0.7470085470085474
liz-friedman-covid.csv,1.8338613510131836,2,0.6791774195577891
Crime1.csv,87.1225118637085,2,-0.06535227777735927
accidental_deaths.csv,5.938096523284912,2,0.5058194022591022
children_injured.csv,5.7554285526275635,2,0.5337808352571776
children_killed.csv,5.886474370956421,2,0.5304146817970476
knifecrime2.csv,40.407286167144775,2,0.40841757272298673
teens_injured.csv,5.033002853393555,2,0.6003488261773374
teens_killed.csv,5.238637924194336,2,0.5211608096268892
39100009-000000.csv,5.815737247467041,2,0.6898759578333377
39100009-000001.csv,5.897185564041138,2,0.5878789462242676
39100009-000002.csv,5.51990008354187,2,0.5283083580736175
39100009-000003.csv,5.375613689422607,2,0.5893548038689149
39100009-000004.csv,5.862351894378662,2,0.7279759772964574
39100009-000005.csv,5.735771656036377,2,0.5075137567409905
39100009-000006.csv,5.381611108779907,2,0.5538749757582961
39100009-000007.csv,2.8358139991760254,2,0.41637706087386994
39100011.csv,1.9049310684204102,2,1.0
39100016.csv,4.663322448730469,2,0.7013788388523602
39100019.csv,1.860487699508667,3,1.0
39100020.csv,3.8139777183532715,2,0.24428363477264897
39100021.csv,4.358937501907349,2,0.4315648473037563
39100029.csv,1.6001453399658203,2,-1.0
39100033.csv,1.7464118003845215,2,-1.0
39100037.csv,28.411025762557983,2,0.6806596640635418
39100038.csv,1.9798204898834229,2,0.6784039349366427
tag00120.csv,5.560819625854492,2,0.34202386747701263
32100004.csv,9.134623050689697,2,0.3455814098998164
32100009.csv,103.71250557899475,2,0.27532246118850795
32100010.csv,90.30252814292908,2,0.7104217428869242
32100020.csv,94.98831820487976,15,0.4718139828274462
32100024.csv,11.824430465698242,2,0.2400834547912242
32100027.csv,9.020524740219116,2,0.500730555328956
32100030.csv,9.220436573028564,2,0.8596187262442224
32100084.csv,35.49404335021973,2,0.42867523343032327
32100166.csv,36.7711296081543,164,1.0
32100192.csv,12.04651665687561,2,0.5347514084464324
co2-nuts-2.csv,1.6393427848815918,2,0.7499930153557958
med_en1.csv,1.836777925491333,2,0.7213135126738733
med_en2.csv,1.84002685546875,2,0.6446100871629181
t2020_30.csv,2.0057904720306396,2,0.6093103090024466
videos_utf8.csv,38.08963489532471,2,0.5582588199724599
both_sexes.csv,1.9632036685943604,2,0.659173412102368
divorce.csv,1.8914604187011719,2,0.8500652610256292
men.csv,1.9346108436584473,2,0.6977759609410871
women.csv,2.1378400325775146,2,0.638381221110662
B-9.csv,3.3178019523620605,2,0.6208728891858407
C-6.csv,3.179474115371704,2,0.9885972083732179
D-1.csv,3.5042052268981934,2,0.9965328449752
E-7.csv,3.132380723953247,2,0.9891808346319252
F-4.csv,3.498969078063965,2,0.9964876643514484
G-3.csv,3.171854257583618,2,0.9870119851033357
H-1.csv,53.07424283027649,2,0.8840345489639196
H-2.csv,54.21043086051941,2,0.8909793972281069
H-3.csv,55.01221013069153,2,0.8901948270669444
H-4.csv,55.66759133338928,2,0.888035821620865
J-1.csv,54.339876651763916,2,0.894376412608863
J-2.csv,53.492016077041626,2,0.8893558009596539
J-3.csv,53.77517557144165,2,0.8843045141379687
J-4.csv,49.17707085609436,12,0.3622469647806581
K-6.csv,51.70438504219055,2,0.8834709832768484
K-7.csv,48.68176221847534,2,0.8887007161178159
K-8.csv,56.937477111816406,2,0.8889938450590188
K-9.csv,58.337406396865845,2,0.8984017737647422
Z-1.csv,51.08203744888306,2,0.9313071056879733
Z-2.csv,56.38034987449646,16,0.15180088655976792
37100078.csv,2.7123279571533203,8,1.0
37100141.csv,2.5090837478637695,3,1.0
CS_ANG.csv,1.9436964988708496,2,0.6992103576459393
13100166.csv,8.293329954147339,2,0.790298203919942
13100169.csv,5.6134254932403564,2,0.4931223571991749
13100170.csv,25.53047823905945,2,0.8763630594846797
13100172.csv,5.370015382766724,2,0.5723238638519679
13100173.csv,6.930346965789795,2,0.4336576550641297
34100282.csv,118.06916069984436,348,1.0
37100004.csv,69.6967089176178,2,0.594321220608849
37100005.csv,58.92468523979187,2,0.5321538105243457
37100006.csv,65.58533072471619,2,0.5515388607820924
jan-feb-foils.csv,2.9326469898223877,2,0.21580634483943967
DailyUsage.csv,1.3603119850158691,2,-1.0
csv-4.csv,1.0659995079040527,3,0.9468659874275194
eduroam.csv,1.6385927200317383,2,0.9411764705882353
geojson-2.csv,1.8745434284210205,2,0.9033176149576231
json-5.csv,1.9323515892028809,2,0.9033176149576232
