dataset,time,number-clusters,silhouette
tab-12.csv,4.16397,5,0.5837033384303834
tab-14.csv,2.83596,2,0.6710273199531565
tab-15.csv,2.89505,2,0.8958823575445005
tab-35.csv,2.88732,2,0.832488923181761
tab-36.csv,3.5653,10,0.47932874450674523
tab-37.csv,8.28141,2,0.9172361531192548
tab-38.csv,20.7233,2,0.9023914123087059
tab-42.csv,4.42408,2,0.9140127046843105
tab-45.csv,3.9343,5,0.35407597870724816
tab-47.csv,10.2768,3,0.9057526906946336
tab-94.csv,2.299,3,0.576944572694731
21100183.csv,3.81851,3,0.7394100154553731
21100245.csv,2.27978,2,0.5823298124695769
artpublic.csv,6.25194,2,0.5456930353910486
ccsf_en.csv,36.5547,2,0.9780779042116191
dados.csv,106.899,3,0.8378137520791525
covid-line-list.csv,69.334,2,0.9557977225684955
estimations.csv,5.90961,4,0.9012895558953946
liz-friedman-covid.csv,9.30143,6,0.7201129982946093
accidental_deaths.csv,27.2555,2,0.9841324780685689
children_injured.csv,25.5876,2,0.9836330941879202
children_killed.csv,31.1908,2,0.9764424575206687
Crime1.csv,332.64,2,0.9976878652787657
knifecrime2.csv,48.9816,2,0.9146313787424267
teens_injured.csv,12.6133,2,0.9876647349711346
teens_killed.csv,33.4349,2,0.9791890407698585
39100009-000000.csv,135.742,2,0.9999894560119958
39100009-000001.csv,77.9981,2,0.5060453288992858
39100009-000002.csv,223.563,2,0.9282696581697544
39100009-000003.csv,224.448,2,0.9652372483954108
39100009-000004.csv,108.943,2,0.9999887485435304
39100009-000005.csv,30.1499,2,0.9644983751217975
39100009-000006.csv,30.7093,2,0.9702985350538877
39100009-000007.csv,6.44027,2,0.9999956480086093
39100011.csv,1.98721,2,0.998048291478356
39100016.csv,9.37161,3,0.8042961357723473
39100019.csv,3.88075,2,0.9986144489479563
39100020.csv,19.3318,3,0.9735832875687711
39100021.csv,11.0083,2,0.9442410889210986
39100029.csv,4.90179,3,0.7708519731764755
39100033.csv,2.96498,2,0.9980014504738358
39100037.csv,70.4762,3,0.7808550275742532
39100038.csv,3.63296,2,0.9986144489479563
tag00120.csv,40.1031,2,0.9306015297515436
32100004.csv,16.308,2,0.9983535052351501
32100009.csv,180.038,2,0.998837087959369
32100010.csv,234.658,2,0.9957122959604351
32100020.csv,89.7788,3,0.8912645655010651
32100024.csv,28.751,3,0.9954846504595624
32100027.csv,14.2931,12,0.43519202090910475
32100030.csv,22.4835,12,0.4833034072123716
32100084.csv,39.53,2,0.9984463880409817
32100166.csv,74.6163,3,0.8041297067381539
32100192.csv,65.6543,2,0.998353832309994
co2-nuts-2.csv,16.0973,4,0.5834968236511855
med_en1.csv,1.64088,2,0.3172387786605867
med_en2.csv,4.82769,5,0.7998951229787009
t2020_30.csv,3.0326,2,0.8785383598379802
videos_utf8.csv,186.377,2,0.9844789291870367
both_sexes.csv,6.74838,5,0.59184930266839
divorce.csv,2.08728,6,0.48963879046640435
men.csv,5.17476,2,0.9999965692954881
women.csv,5.89766,2,0.9999923262975453
B-9.csv,8.92959,4,0.5784964358212412
C-6.csv,11.3994,3,0.9891707453515258
D-1.csv,17.4003,5,0.84161244019371
E-7.csv,8.9901,5,0.8811415197918759
F-4.csv,16.0705,5,0.8534118243347433
G-3.csv,23.9104,2,0.999152266360026
H-1.csv,99.977,13,0.7525149957016751
H-2.csv,78.4978,13,0.7474166693139955
H-3.csv,114.327,5,0.9329439559492371
H-4.csv,76.2156,13,0.7396539975276224
J-1.csv,126.301,13,0.737179912712293
J-2.csv,90.5856,13,0.7478011806947698
J-3.csv,68.2041,13,0.7385642346765532
J-4.csv,60.8036,13,0.751934899632064
K-6.csv,96.7422,13,0.7490071700968252
K-7.csv,74.9278,13,0.7497911005635699
K-8.csv,104.552,591,0.3332812879532113
K-9.csv,137.987,898,0.13804611345811155
Z-1.csv,181.294,22,0.8459216413693724
Z-2.csv,196.903,1310,0.3576289966758993
37100078.csv,4.60283,2,0.9986435408676924
37100141.csv,3.71596,2,0.9999999196910886
CS_ANG.csv,2.49313,3,0.7193840344686846
13100166.csv,27.226,3,0.6431410968463208
13100169.csv,11.648,2,0.9920801474682153
13100170.csv,60.8178,2,0.9703601180497803
13100172.csv,10.3933,3,0.7516302522716966
13100173.csv,16.6725,2,0.9915524604118586
34100282.csv,90.9585,2,0.9980778248978931
37100004.csv,79.1592,2,0.9988496567327824
37100005.csv,82.3606,2,0.9983751948858888
37100006.csv,115.315,2,0.9983780923773087
jan-feb-foils.csv,5.08805,2,0.9397882299125819
csv-4.csv,3.29378,3,0.8739639672262323
DailyUsage.csv,2.33881,3,0.7073780657927906
eduroam.csv,1.50181,2,0.7458863142226536
geojson-2.csv,2.46302,6,0.7920011338291161
json-5.csv,6.15997,5,0.8606687104933114
