dataset,time,number-clusters,davies-bouldin
tab-12.csv,3.54819,5,0.3821569343918464
tab-14.csv,1.36472,3,0.30264048389703285
tab-15.csv,6.82362,8,0.11072837515773351
tab-35.csv,2.92943,2,0.12870393503382455
tab-36.csv,4.36087,10,0.21316846135005227
tab-37.csv,8.19038,2,0.0638559481472081
tab-38.csv,6.66912,2,0.08230217232109248
tab-42.csv,6.57771,3,0.02827684094496126
tab-45.csv,4.27036,2,0.0843313014105829
tab-47.csv,3.0191,2,0.13913972844427402
tab-94.csv,2.04503,2,0.034217266984805615
21100183.csv,4.61871,2,0.051675226216678895
21100245.csv,2.05365,2,0.7453559924999298
artpublic.csv,2.43876,3,0.47380322397787733
ccsf_en.csv,25.4562,2,0.01289975721802594
dados.csv,143.769,2926,0.6874904515879138
covid-line-list.csv,65.8193,2,0.031332673753815474
estimations.csv,4.30786,4,0.08237809775508265
liz-friedman-covid.csv,5.85365,12,0.3957452243928293
accidental_deaths.csv,23.8687,2,0.006850092943062779
children_injured.csv,12.3061,2,0.011936385503834027
children_killed.csv,8.52785,2,0.00687767547343301
Crime1.csv,162.557,2,0.0011394327648753919
knifecrime2.csv,35.0644,2,0.17531131369105324
teens_injured.csv,7.5645,2,0.0073674267745964086
teens_killed.csv,30.0245,2,0.011960526864225917
39100009-000000.csv,90.3279,2,1.5211511108837576e-05
39100009-000001.csv,53.0641,2,0.04462813753088234
39100009-000002.csv,73.1022,2,0.15288849016378736
39100009-000003.csv,168.504,2,0.40598492067972514
39100009-000004.csv,40.0641,2,1.5367501614289423e-05
39100009-000005.csv,13.9566,2,0.006822700815829742
39100009-000006.csv,14.9454,2,0.04369269189165969
39100009-000007.csv,8.51013,2,3.6884525890478305e-06
39100011.csv,4.76151,2,0.0012014212479633242
39100016.csv,6.76324,2,0.0012337548966899299
39100019.csv,5.23033,2,0.0012014212479638338
39100020.csv,8.89153,3,0.21376057442971588
39100021.csv,6.37556,3,0.9816918116671033
39100029.csv,5.24129,3,0.2065736333558771
39100033.csv,2.37118,2,0.0016990866458095452
39100037.csv,177.449,5,0.09187846370184541
39100038.csv,5.26739,3,0.21368636420898424
tag00120.csv,50.0928,3,0.13785153697075833
32100004.csv,15.0575,2,0.001514664708312131
32100009.csv,186.237,3,0.1859711824878918
32100010.csv,147.09,3,0.1859711824899729
32100020.csv,94.0509,3,0.1859711824899729
32100024.csv,28.9686,3,0.0032393154497446994
32100027.csv,18.1884,2,0.0010710218869158293
32100030.csv,23.4057,11,0.6227705912296108
32100084.csv,54.0342,3,0.18601794352330944
32100166.csv,80.2105,2,0.0010710218869155665
32100192.csv,77.6839,3,0.19559137703688723
co2-nuts-2.csv,3.97249,130,0.31689637278481414
med_en1.csv,1.81897,2,0.30638480947702434
med_en2.csv,4.71203,6,0.03717156619876059
t2020_30.csv,3.26753,2,0.0935550498529252
videos_utf8.csv,110.555,2,0.0033295859419611197
both_sexes.csv,8.60999,5,0.16688476126301005
divorce.csv,3.41074,6,0.15655297214863387
men.csv,3.19324,5,0.23138837734615003
women.csv,5.2057,5,0.1743278636782499
B-9.csv,11.4646,194,0.37418221966830395
C-6.csv,10.0895,3,0.16276940882043758
D-1.csv,15.1324,5,0.29963565348748344
E-7.csv,19.2134,2,0.0007088764463987203
F-4.csv,20.0512,5,0.22921168214131252
G-3.csv,17.8225,2,0.0007370880251560683
H-1.csv,219.786,12,0.6961031536040546
H-2.csv,89.1324,1306,0.41428641850120235
H-3.csv,48.7973,1234,0.2894451220226354
H-4.csv,139.155,1214,0.3200626015887611
J-1.csv,135.041,1283,0.3206847269074126
J-2.csv,117.776,1282,0.3118010595226086
J-3.csv,177.338,7,1.4131893391388837
J-4.csv,111.945,13,0.6862545899104172
K-6.csv,73.6543,13,0.9688455931225093
K-7.csv,59.3033,13,1.0404959481767055
K-8.csv,232.902,602,0.3221118054626977
K-9.csv,88.3751,243,0.27787446902078633
Z-1.csv,46.3014,1299,0.2693475678510286
Z-2.csv,89.7762,1299,0.3839906869211135
37100078.csv,4.26178,3,0.2147127329858407
37100141.csv,4.97951,2,6.014751219463619e-08
CS_ANG.csv,2.75874,3,0.02863865294042356
13100166.csv,6.51772,3,0.33414546933007355
13100169.csv,7.67604,3,0.3256862073857434
13100170.csv,43.849,2,0.017820870903643444
13100172.csv,8.02075,2,0.007728300934213595
13100173.csv,10.1272,2,0.007728300934213635
34100282.csv,39.9161,3,0.21368636421039744
37100004.csv,52.7658,2,0.0014734291596068105
37100005.csv,58.6277,2,0.0010544823933977738
37100006.csv,43.7859,2,0.0014654887481750547
jan-feb-foils.csv,4.80767,2,0.040607097337389104
csv-4.csv,3.90004,14,0.36480511073887867
DailyUsage.csv,3.08539,15,0.45777777777777706
eduroam.csv,1.84876,2,0.19403097324343904
geojson-2.csv,6.70925,10,0.09665478231611338
json-5.csv,5.37161,3,0.07212862823269421
