dataset,time,number-clusters,davies-bouldin
tab-12.csv,0.0099463,6,0.4380687293469829
tab-14.csv,0.0052174,2,0.17187101398537843
tab-15.csv,0.0126529,8,0.10170076998662601
tab-35.csv,0.0176794,2,0.12870393503382455
tab-36.csv,0.0087564,10,0.24578640283882672
tab-37.csv,0.0217739,2,0.0638559481472081
tab-38.csv,0.0308279,2,0.08230217232109246
tab-42.csv,0.0292463,2,0.06633455082554865
tab-45.csv,0.0169432,2,0.0843313014105829
tab-47.csv,0.0118445,2,0.13913972844427405
tab-94.csv,0.0046519,2,0.034217266984805615
21100183.csv,0.0250172,3,0.31199001495757717
21100245.csv,0.005025,2,0.7453559924999298
artpublic.csv,0.132752,2,0.5686071817912945
ccsf_en.csv,11.1152,2,0.009334626893700074
dados.csv,39.9299,2819,0.6806594994030335
covid-line-list.csv,3.0156,2,0.09591949295670159
estimations.csv,0.0241547,7,0.29850661604950207
liz-friedman-covid.csv,0.0195058,12,0.3957452243928293
accidental_deaths.csv,11.8003,3,0.031065646236562744
children_injured.csv,7.99149,2,0.011936385503833972
children_killed.csv,5.14917,3,0.018252886733887547
Crime1.csv,61.4329,2,0.0011394327648753919
knifecrime2.csv,13.2934,42,0.1858842113549095
teens_injured.csv,1.43062,2,0.0073674424274331254
teens_killed.csv,4.62906,2,0.011960526864225924
39100009-000000.csv,31.0385,3,0.31178907816956136
39100009-000001.csv,9.72507,3,0.7488626803056176
39100009-000002.csv,35.2365,3,1.5580089003402762
39100009-000003.csv,70.6269,3,0.5748806298938305
39100009-000004.csv,16.024,3,0.5768411096013755
39100009-000005.csv,48.3877,5,1.6333816758178334e-05
39100009-000006.csv,34.1323,2,0.10735666765851348
39100009-000007.csv,0.0502764,2,4.51743657724573e-06
39100011.csv,0.011381,3,0.21368636420898302
39100016.csv,0.305847,2,0.0012337548966899299
39100019.csv,0.0129288,2,0.0016990866458095443
39100020.csv,0.898753,2,0.001699086645809196
39100021.csv,27.5996,2,0.11926653749523017
39100029.csv,0.00984,2,0.0016011668028793858
39100033.csv,0.0062559,3,0.21376057442984586
39100037.csv,20.2664,2,1.3846528206294605e-06
39100038.csv,0.0244621,3,0.21368636420879797
tag00120.csv,8.6344,3,0.10293045197004719
32100004.csv,3.39673,4,0.4789937078126738
32100009.csv,22.8809,3,0.18601799073448078
32100010.csv,27.7101,2,0.001723367732376429
32100020.csv,18.9179,2,0.0010710218869153403
32100024.csv,8.1808,2,0.0010710340033703533
32100027.csv,4.11691,7,0.29858611075768804
32100030.csv,12.2052,7,0.22895244766394662
32100084.csv,4.07068,2,0.0010710218869150608
32100166.csv,2.351,3,0.18597127686383455
32100192.csv,45.5273,3,0.18597118248909963
co2-nuts-2.csv,0.0499653,127,0.30784884664724477
med_en1.csv,0.0078489,2,0.30638480947702434
med_en2.csv,0.0196815,5,0.047430406069422545
t2020_30.csv,0.0213286,2,0.0935550498529252
videos_utf8.csv,174.519,2,0.0033295859419611197
both_sexes.csv,0.0189465,2,6.059196046585436e-06
divorce.csv,0.010781,5,0.2587876187727522
men.csv,0.0207752,5,0.31562916474020747
women.csv,0.0157445,5,0.16811283228861768
B-9.csv,0.267364,3,0.5759319799482198
C-6.csv,0.190847,3,0.16276940882043758
D-1.csv,0.458987,3,0.0911832485037219
E-7.csv,0.361996,3,0.10081539727975407
F-4.csv,0.551474,3,0.19905248041791582
G-3.csv,0.275189,3,0.19907628763816934
H-1.csv,4.35395,8,0.8886490274033333
H-2.csv,7.35559,8,1.0652089058224674
H-3.csv,20.9815,1305,0.24678381124871027
H-4.csv,6.36878,8,1.626499607149202
J-1.csv,9.29656,1244,0.3212301035810248
J-2.csv,19.2805,3,0.8190737164166446
J-3.csv,9.11515,8,1.3059870854777895
J-4.csv,3.83913,8,1.8685166555278774
K-6.csv,9.31273,8,1.5306593259769679
K-7.csv,4.65523,8,0.713658304531132
K-8.csv,10.4891,599,0.3327201318507248
K-9.csv,18.656,247,0.25449934824667314
Z-1.csv,20.3008,3,0.24535974335170407
Z-2.csv,9.39224,1264,0.38576167418363894
37100078.csv,0.0458972,3,0.21478679431566475
37100141.csv,0.0460603,3,0.42842676907650273
CS_ANG.csv,0.0071211,4,0.06942221589069014
13100166.csv,1.95779,3,0.33414546933007355
13100169.csv,0.580408,2,0.0063219475599148155
13100170.csv,3.07882,2,0.03876824214214604
13100172.csv,0.55548,2,0.007728300934213595
13100173.csv,0.676781,3,0.21306658469067363
34100282.csv,17.4141,2,0.0012014212479648464
37100004.csv,8.7056,2,0.07441734450651082
37100005.csv,7.6133,2,0.0010544823933977738
37100006.csv,12.7451,2,0.0353215917499292
jan-feb-foils.csv,0.116537,2,0.033157198436516065
csv-4.csv,0.0072083,13,0.37030235075378093
DailyUsage.csv,0.0156217,15,0.45777777777777706
eduroam.csv,0.0050242,2,0.19403097324343904
geojson-2.csv,0.0148252,5,0.14349932028982662
json-5.csv,0.031763,10,0.09322136511504626
