dataset,time,number-clusters,davies-bouldin
tab-12.csv,0.009843,6,0.4380687293469829
tab-14.csv,0.0047444,2,0.17187101398537843
tab-15.csv,0.0148518,8,0.11072837515773351
tab-35.csv,0.0165822,2,0.12870393503382455
tab-36.csv,0.007747,10,0.21316846135005227
tab-37.csv,0.02162,2,0.0638559481472081
tab-38.csv,0.0397762,2,0.08230217232109248
tab-42.csv,0.0311622,2,0.06633455082554862
tab-45.csv,0.0370321,2,0.0843313014105829
tab-47.csv,0.0090843,2,0.13913971163192673
tab-94.csv,0.0051327,2,0.034217266984805615
21100183.csv,0.0406998,3,0.3119900215620639
21100245.csv,0.0055611,2,0.7453559924999298
artpublic.csv,0.0840425,3,1.2714508683564365
ccsf_en.csv,15.5257,2,0.005254927050503737
dados.csv,19.9503,2995,0.6678655167394019
covid-line-list.csv,4.5729,2,0.09591743775662316
estimations.csv,0.0198315,6,0.3164075510168671
liz-friedman-covid.csv,0.0152396,12,0.37791325583765895
accidental_deaths.csv,11.8727,2,0.006850092943062781
children_injured.csv,7.13209,2,0.006877675473432989
children_killed.csv,7.51407,2,0.019109665629631616
Crime1.csv,79.417,2,0.0011394327648753823
knifecrime2.csv,17.4955,42,0.21560271925022062
teens_injured.csv,3.40013,2,0.0073674267745964025
teens_killed.csv,4.31533,2,0.011960526864225926
39100009-000000.csv,30.5979,3,0.31178486286077506
39100009-000001.csv,35.2359,3,0.31678647173064856
39100009-000002.csv,61.5108,3,0.6389361877001921
39100009-000003.csv,87.0368,3,1.2657366366175173
39100009-000004.csv,9.95838,3,0.46281128736908955
39100009-000005.csv,36.3573,5,0.1732154898510268
39100009-000006.csv,13.308,2,0.04115324846471298
39100009-000007.csv,0.0418941,2,4.517452382115121e-06
39100011.csv,0.0078931,3,0.2137605744294108
39100016.csv,0.321419,3,0.19984675455018278
39100019.csv,0.0230382,2,0.0012014212479638338
39100020.csv,1.62595,2,0.0012014365986915804
39100021.csv,5.15808,2,0.1672996229631125
39100029.csv,0.012684,2,0.0011321856637145522
39100033.csv,0.005475,3,0.21376057442984586
39100037.csv,24.6258,2,0.026803593653432427
39100038.csv,0.0214131,3,0.21368636420898424
tag00120.csv,11.6193,3,0.1925144839399727
32100004.csv,2.33475,2,0.001514664708312131
32100009.csv,22.2986,3,0.18601799073448078
32100010.csv,33.7427,2,0.0009946971912040648
32100020.csv,13.957,2,0.0015146647083120008
32100024.csv,6.87713,2,0.0010710218869158293
32100027.csv,4.36572,2,0.0015146647083121058
32100030.csv,6.27852,9,0.42569195408151445
32100084.csv,4.26186,2,0.0010710218869150608
32100166.csv,2.87433,3,0.18597127686383455
32100192.csv,38.4594,3,0.18601794352510145
co2-nuts-2.csv,0.0502432,130,0.3107394199970365
med_en1.csv,0.0076083,2,0.30638480947702434
med_en2.csv,0.0047522,7,0.5112641184285184
t2020_30.csv,0.0108908,2,0.09355506942727676
videos_utf8.csv,66.9787,2,0.0033295859419611193
both_sexes.csv,0.0144068,5,0.22080873959346342
divorce.csv,0.010265,5,0.2587876187727522
men.csv,0.0213372,5,0.31562916474020747
women.csv,0.0155071,5,0.16811283228861768
B-9.csv,0.304466,2,0.4245408431616735
C-6.csv,0.287197,3,0.16276940882043758
D-1.csv,0.441635,3,0.0911832485037219
E-7.csv,0.389415,3,0.09994835898700376
F-4.csv,0.546,3,0.19905248041791582
G-3.csv,0.275897,3,0.18499633649959255
H-1.csv,10.682,12,1.0573096499408987
H-2.csv,5.26788,8,1.4463343920140126
H-3.csv,15.207,1256,0.3104034672306848
H-4.csv,8.17468,8,1.4676229553689215
J-1.csv,14.3602,8,1.221583987001686
J-2.csv,8.91988,1295,0.32876702716000716
J-3.csv,7.30979,8,1.5093105220008214
J-4.csv,11.1911,10,1.0575268417559307
K-6.csv,12.7359,12,1.1695904133155992
K-7.csv,4.68611,4,1.4658249742346403
K-8.csv,13.1642,604,0.3253074042245558
K-9.csv,10.4069,246,0.2526595912717782
Z-1.csv,17.4879,3,0.38423948800868374
Z-2.csv,11.63,1257,0.4092622943712802
37100078.csv,0.0313681,3,0.21471273298730575
37100141.csv,0.0409966,2,6.014751219463619e-08
CS_ANG.csv,0.0048133,3,0.04331292502684058
13100166.csv,1.35677,2,5.140940555225666e-06
13100169.csv,0.925527,3,0.32568620738574516
13100170.csv,3.9121,2,0.015176969495269083
13100172.csv,0.653688,2,0.007728300934213595
13100173.csv,0.586997,2,0.007728300934213635
34100282.csv,8.15925,2,0.0012014212479648464
37100004.csv,8.52722,2,0.07441734450651082
37100005.csv,10.6477,2,0.0010544823933971823
37100006.csv,15.4305,2,0.0014654887481750547
jan-feb-foils.csv,0.0976392,2,0.03315719843651607
csv-4.csv,0.0074788,13,0.37030235075378093
DailyUsage.csv,0.0105499,15,0.45777777777777706
eduroam.csv,0.0048276,2,0.19403097324343904
geojson-2.csv,0.010195,4,0.037629969963425436
json-5.csv,0.0051878,6,0.017729459443960496
