dataset,time,number-clusters,davies-bouldin
tab-12.csv,0.0141429,6,0.4380687293469829
tab-14.csv,0.0048454,2,0.17187101398537843
tab-15.csv,0.0129877,8,0.12161455120378406
tab-35.csv,0.0158882,2,0.12870393503382455
tab-36.csv,0.008646,10,0.24578640283882672
tab-37.csv,0.0199103,2,0.06385594814720809
tab-38.csv,0.035228,2,0.08230217232109246
tab-42.csv,0.0360963,2,0.06633453430398005
tab-45.csv,0.0223697,2,0.0843313014105829
tab-47.csv,0.0109287,2,0.13913972844427405
tab-94.csv,0.0046488,2,0.034217266984805615
21100183.csv,0.0345229,3,0.31199001495757717
21100245.csv,0.0048841,2,0.7453559924999298
artpublic.csv,0.128203,2,0.5686071817912945
ccsf_en.csv,15.3119,2,0.007431571390084293
dados.csv,24.9941,3152,0.6774922031967722
covid-line-list.csv,3.5595,3,0.06100130970996464
estimations.csv,0.0286435,4,0.04688359206571951
liz-friedman-covid.csv,0.0224869,13,0.32169754159109504
accidental_deaths.csv,9.41225,3,0.035358329380365046
children_injured.csv,4.00308,2,0.006877690597696806
children_killed.csv,5.96268,3,0.4472987720963948
Crime1.csv,48.7591,2,0.001139432764875387
knifecrime2.csv,14.6828,57,0.22287090825553788
teens_injured.csv,1.70227,2,0.007367426774596406
teens_killed.csv,6.58655,2,0.011960526864225919
39100009-000000.csv,28.6353,3,0.31178907816956136
39100009-000001.csv,86.0002,3,0.31678647173064856
39100009-000002.csv,18.3767,3,0.2270948224560422
39100009-000003.csv,39.7875,3,0.5376832115083022
39100009-000004.csv,17.9401,3,0.4628100317451162
39100009-000005.csv,38.3328,5,0.09183092054962412
39100009-000006.csv,13.1439,2,0.10735666765851289
39100009-000007.csv,0.0531736,2,4.517451998252158e-06
39100011.csv,0.0088772,3,0.21368636420898302
39100016.csv,0.177313,2,0.0017448139172970532
39100019.csv,0.0218727,2,0.0012014212479640471
39100020.csv,0.865979,2,0.0012014365986915804
39100021.csv,6.9793,2,0.1672996229631125
39100029.csv,0.0104706,2,0.0011321856637137358
39100033.csv,0.0056192,3,0.21376057442984586
39100037.csv,3.67817,3,0.2137605744297674
39100038.csv,0.0132528,3,0.21368636420898424
tag00120.csv,9.61017,3,0.032024287303699016
32100004.csv,3.8238,2,0.001514664708312131
32100009.csv,21.8982,3,0.1859711824889011
32100010.csv,31.0784,3,0.3202854093792871
32100020.csv,13.1215,2,0.0015146647083120008
32100024.csv,10.0301,2,0.0015146647083121058
32100027.csv,4.4072,2,0.0018571069846664888
32100030.csv,4.97449,7,0.25213793211832375
32100084.csv,3.30757,2,0.0015146647083122346
32100166.csv,2.30838,2,0.00107102188691594
32100192.csv,43.4647,2,0.0015146647083121058
co2-nuts-2.csv,0.0860983,2,0.48615189792749897
med_en1.csv,0.0074006,2,0.30638480947702434
med_en2.csv,0.0066894,5,0.20057043428463306
t2020_30.csv,0.0206743,2,0.0935550498529252
videos_utf8.csv,45.787,2,0.0033295859419611193
both_sexes.csv,0.0230387,2,9.448063235410203e-06
divorce.csv,0.0109,5,0.2587876187727522
men.csv,0.0211833,5,0.31562916474020747
women.csv,0.0326454,5,0.19013189190218538
B-9.csv,0.253314,2,0.4245408431616735
C-6.csv,0.190802,3,0.16276940882043758
D-1.csv,0.743465,3,0.09296175077833592
E-7.csv,0.360319,3,0.10081539727975407
F-4.csv,0.546665,3,0.19905248041791582
G-3.csv,0.277846,3,0.19907628763816934
H-1.csv,16.6154,8,0.9052807469180818
H-2.csv,8.57338,8,1.3584366351834691
H-3.csv,14.9229,1281,0.2734218597647954
H-4.csv,13.0567,8,1.7428087762365307
J-1.csv,9.83185,8,1.4223435228596488
J-2.csv,4.42597,1112,0.3476223954437483
J-3.csv,7.50982,8,1.6499496017124091
J-4.csv,14.9107,10,1.2608382769969808
K-6.csv,8.52355,15,0.9201585492705129
K-7.csv,5.22785,12,1.0940165543827283
K-8.csv,11.3686,549,0.17296544717593407
K-9.csv,17.4299,248,0.2515225921460801
Z-1.csv,5.87785,4,0.03273916208248744
Z-2.csv,19.6137,1301,0.3925645015886136
37100078.csv,0.0512467,3,0.2147127329858407
37100141.csv,0.0464751,2,6.014751219463619e-08
CS_ANG.csv,0.0043999,3,0.04331292502684058
13100166.csv,0.723873,2,5.140940555225666e-06
13100169.csv,0.53315,3,0.3256862073857434
13100170.csv,2.94233,2,0.027358038478258895
13100172.csv,0.92901,2,0.007728300934213595
13100173.csv,0.705244,2,0.007728300934213635
34100282.csv,8.90139,2,0.0012014212479649268
37100004.csv,9.20809,2,0.0014734291596068105
37100005.csv,11.8472,2,0.08780073492049448
37100006.csv,16.4337,2,0.0010362505698586538
jan-feb-foils.csv,0.123774,2,0.03315719843651607
csv-4.csv,0.007673,13,0.37030235075378093
DailyUsage.csv,0.0110585,15,0.45777777777777706
eduroam.csv,0.0050864,2,0.19403097324343904
geojson-2.csv,0.0103762,6,0.22438396522155482
json-5.csv,0.016064,7,0.13322264729475444
