dataset,time,number-clusters,davies-bouldin
tab-12.csv,0.0094215,6,0.4380687293469829
tab-14.csv,0.0050738,2,0.17187101398537843
tab-15.csv,0.0128741,8,0.11072837515773351
tab-35.csv,0.0116278,2,0.12870393503382455
tab-36.csv,0.0103405,10,0.24578640283882672
tab-37.csv,0.0212773,2,0.06385593193376135
tab-38.csv,0.0308304,2,0.08230217232109248
tab-42.csv,0.0356812,2,0.06633453430398005
tab-45.csv,0.0139302,4,0.07558488409539264
tab-47.csv,0.0110562,2,0.13913971163192673
tab-94.csv,0.0045887,2,0.034217266984805615
21100183.csv,0.0419946,2,0.035533506067696674
21100245.csv,0.0046022,2,0.7453559924999298
artpublic.csv,0.131329,2,0.5686071817912945
ccsf_en.csv,35.0617,2,0.007431571390084293
dados.csv,28.7082,3195,0.6727483733175958
covid-line-list.csv,5.25811,2,0.031332673753815474
estimations.csv,0.0330023,4,0.06316768632857606
liz-friedman-covid.csv,0.0110785,12,0.42049375159545915
accidental_deaths.csv,10.9457,4,0.025704014376203135
children_injured.csv,5.75402,2,0.006877675473432987
children_killed.csv,11.0541,2,0.006877675473432993
Crime1.csv,75.5917,2,0.0011394327648753904
knifecrime2.csv,10.6887,57,0.25878723410281346
teens_injured.csv,1.8598,2,0.007367426774596397
teens_killed.csv,2.76595,2,0.011960526864225933
39100009-000000.csv,50.8414,3,0.10646847623463417
39100009-000001.csv,64.4592,3,0.17642277175098273
39100009-000002.csv,60.8758,3,0.04449890052200837
39100009-000003.csv,44.3601,3,0.08681390044877375
39100009-000004.csv,33.8465,3,1.051710871258987e-05
39100009-000005.csv,34.771,5,0.21080156125692695
39100009-000006.csv,32.655,2,0.10735666765851348
39100009-000007.csv,0.0972644,2,0.288255376955063
39100011.csv,0.0109075,3,0.21368636420898302
39100016.csv,0.29533,3,0.19984675454943443
39100019.csv,0.0136679,3,0.21376057442933802
39100020.csv,1.18679,2,0.0012014365986915804
39100021.csv,14.4959,2,0.06698883145467338
39100029.csv,0.0132174,2,0.0011321856637137358
39100033.csv,0.0072684,3,0.21376057442984586
39100037.csv,4.76095,3,0.2137605744297674
39100038.csv,0.025809,3,0.21368636420898424
tag00120.csv,22.355,3,0.10496400564883479
32100004.csv,2.99319,2,0.001514664708312131
32100009.csv,25.3858,3,0.1859711824878918
32100010.csv,35.5824,3,0.32022150250441234
32100020.csv,13.3161,2,0.0015146647083120008
32100024.csv,9.46836,2,0.0010710340033708399
32100027.csv,6.52347,7,0.29858611075768804
32100030.csv,6.05325,12,0.6795462342896715
32100084.csv,3.87519,2,0.0010710218869150138
32100166.csv,2.78624,2,0.0010710218869155665
32100192.csv,35.7619,2,0.0015146647083121058
co2-nuts-2.csv,0.0483712,127,0.30784884664724477
med_en1.csv,0.0075633,2,0.30638480947702434
med_en2.csv,0.0082618,5,0.047430406069422545
t2020_30.csv,0.0110209,2,0.09355506942727676
videos_utf8.csv,69.6974,2,0.0033295859419611193
both_sexes.csv,0.0169755,2,6.447890389824647e-06
divorce.csv,0.0129555,2,2.2563068673042135e-06
men.csv,0.0231451,5,0.31562916474020747
women.csv,0.0185569,5,0.16673087032268125
B-9.csv,0.182113,3,0.5759319799482198
C-6.csv,0.255074,3,0.16276940882043758
D-1.csv,0.77576,3,0.09296175077833592
E-7.csv,0.310336,3,0.09994835898700376
F-4.csv,0.425067,3,0.18970480966912132
G-3.csv,0.272376,3,0.19907628763816934
H-1.csv,9.57423,8,0.9561003792491987
H-2.csv,10.653,8,1.6161160250020032
H-3.csv,13.3669,1255,0.30469855658947176
H-4.csv,9.01014,1241,0.32512351260788347
J-1.csv,20.6435,8,1.2771237484293747
J-2.csv,13.6198,1300,0.321845998613762
J-3.csv,9.20735,8,1.3030273604788845
J-4.csv,5.35491,4,2.0898192138830893
K-6.csv,7.88174,10,1.7791183114846725
K-7.csv,5.12024,8,1.5438373042195406
K-8.csv,7.96748,546,0.17941678624622012
K-9.csv,9.4031,247,0.24462210561892062
Z-1.csv,13.9142,3,0.23831503638687887
Z-2.csv,16.2748,1301,0.3925645015886136
37100078.csv,0.0406558,3,0.21478679431566475
37100141.csv,0.0459436,2,6.014751219463619e-08
CS_ANG.csv,0.0045443,3,0.04331292502684058
13100166.csv,0.676655,2,5.140940555225666e-06
13100169.csv,0.919703,2,0.006321947559914843
13100170.csv,2.30135,2,0.017820870903643444
13100172.csv,0.69217,2,0.007728300934213595
13100173.csv,0.899644,2,0.007728300934213635
34100282.csv,7.71635,2,0.0012014212479648464
37100004.csv,12.2375,2,0.0014734291596068105
37100005.csv,16.0241,2,0.015280592584812453
37100006.csv,15.8204,2,0.0014654887481750547
jan-feb-foils.csv,0.150382,2,0.033157198436516065
csv-4.csv,0.0073131,13,0.37030235075378093
DailyUsage.csv,0.0106835,15,0.45777777777777706
eduroam.csv,0.0046314,2,0.19403097324343904
geojson-2.csv,0.0091515,6,0.10764117176437554
json-5.csv,0.0101109,7,0.14583176420435834
