dataset,time,number-clusters,davies-bouldin
tab-12.csv,1.8093667030334473,2,0.4994056415360516
tab-14.csv,1.7415118217468262,2,0.01364213478247618
tab-15.csv,1.8601748943328857,2,0.0
tab-35.csv,1.919905185699463,2,0.07673863362983345
tab-36.csv,1.7312209606170654,3,inf
tab-37.csv,1.9610519409179688,2,0.21735505000275085
tab-38.csv,1.9259192943572998,2,0.2537007297973528
tab-42.csv,2.030473232269287,2,0.2669014517968558
tab-45.csv,1.961242437362671,2,0.28321314117193247
tab-47.csv,1.815211296081543,2,0.23933598689042543
tab-94.csv,1.4857826232910156,3,0.03338472156586937
21100183.csv,2.0563530921936035,2,0.42440491301089683
21100245.csv,1.8914053440093994,2,0.0
artpublic.csv,2.803417205810547,2,0.5324903451489353
ccsf_en.csv,6.025727033615112,2,0.3502221236542642
dados.csv,267.3008906841278,704,0.0
covid-line-list.csv,28.403323650360107,2,0.8356943035449426
estimations.csv,2.3839118480682373,2,0.3750000206766306
liz-friedman-covid.csv,1.8755717277526855,2,0.4498966225977012
Crime1.csv,67.35845446586609,2,0.34931745325400854
accidental_deaths.csv,6.259275913238525,2,0.4132685591984037
children_injured.csv,6.436101198196411,2,0.3089131544033474
children_killed.csv,6.2960944175720215,2,0.33473471055790155
knifecrime2.csv,37.10159659385681,2,0.6640433503943266
teens_injured.csv,5.195906162261963,2,0.2944198439154485
teens_killed.csv,6.1519012451171875,2,0.29260996282642227
39100009-000000.csv,6.450990200042725,2,0.25533021153697194
39100009-000001.csv,6.11357855796814,2,0.2843250617726266
39100009-000002.csv,6.31520676612854,2,0.3169718628552759
39100009-000003.csv,5.677099943161011,2,0.2775928218124504
39100009-000004.csv,6.339635133743286,2,0.20326257385896682
39100009-000005.csv,5.941625118255615,2,0.3235664455509086
39100009-000006.csv,6.262209892272949,2,0.31398224317277046
39100009-000007.csv,2.8099875450134277,2,0.35762973504374
39100011.csv,1.9930143356323242,2,0.22316125803370504
39100016.csv,4.839072227478027,24,0.0
39100019.csv,1.8639376163482666,2,0.10028463910448787
39100020.csv,3.2575843334198,2,0.4564727640398262
39100021.csv,4.717618227005005,2,0.4274169606918016
39100029.csv,1.8761203289031982,2,0.11664785100516702
39100033.csv,1.8477044105529785,2,0.4521796179111641
39100037.csv,27.315205335617065,2,0.4689008328853541
39100038.csv,1.961613416671753,2,0.1415935364025914
tag00120.csv,5.897584676742554,2,0.5011681991107582
32100004.csv,9.989058494567871,2,0.4082399564484766
32100009.csv,101.58003234863281,2,1.184214306890883
32100010.csv,95.10348105430603,16,0.970143521572996
32100020.csv,101.8780825138092,2,0.8767008489550631
32100024.csv,12.912659168243408,2,0.9207223085212316
32100027.csv,11.312178611755371,2,0.4771564947920757
32100030.csv,13.382636070251465,2,0.563602556005975
32100084.csv,34.23273420333862,2,0.7575138979120032
32100166.csv,38.804633140563965,46,inf
32100192.csv,13.79104208946228,2,1.034884264089194
co2-nuts-2.csv,2.5344455242156982,4,0.31463664604620917
med_en1.csv,1.8459351062774658,2,0.016130906077941827
med_en2.csv,1.8333172798156738,2,0.27653524522042244
t2020_30.csv,2.014307975769043,2,0.28876422730599527
videos_utf8.csv,37.508437156677246,2,0.38228313753364207
both_sexes.csv,2.032639741897583,2,0.3323238507572788
divorce.csv,1.870638370513916,2,0.1570346245606465
men.csv,2.1685335636138916,2,0.35021635712147553
women.csv,2.0442023277282715,2,0.43043286561745475
B-9.csv,3.373427152633667,2,0.5294897385819833
C-6.csv,3.247683048248291,2,0.15764261154967418
D-1.csv,3.5725693702697754,2,0.0006478156524385697
E-7.csv,3.522404432296753,2,0.12333305075681157
F-4.csv,3.571751594543457,2,0.0006759617009156472
G-3.csv,3.2310454845428467,2,0.13576820128168512
H-1.csv,56.878846406936646,2,0.5056414477462932
H-2.csv,52.217766523361206,2,0.5130991682860456
H-3.csv,50.99822974205017,2,0.5402473571578191
H-4.csv,53.19138145446777,3,0.5165032014951697
J-1.csv,53.9334819316864,2,0.5264714809047938
J-2.csv,56.26069211959839,2,0.5468296408122783
J-3.csv,55.43350076675415,2,0.5284314071954723
J-4.csv,59.09921169281006,2,0.5196147499971825
K-6.csv,54.54570412635803,2,0.5374571928069061
K-7.csv,54.558271646499634,2,0.4963927664267572
K-8.csv,61.25133538246155,2,0.5044481508084817
K-9.csv,65.39142680168152,19,2.371650193629888
Z-1.csv,57.67144703865051,2,0.6742673608003328
Z-2.csv,52.487935304641724,2,1.3337027069106242
37100078.csv,2.86215877532959,2,0.22321810448108204
37100141.csv,2.610957384109497,2,0.41511401815732807
CS_ANG.csv,1.8733952045440674,3,0.0
13100166.csv,7.564722299575806,2,0.18233578734041422
13100169.csv,7.46754002571106,2,0.9654266656004996
13100170.csv,27.24479913711548,2,0.18682162704838226
13100172.csv,6.657366037368774,2,0.9722778491694503
13100173.csv,6.082449197769165,2,0.0
34100282.csv,121.02754044532776,283,0.0
37100004.csv,70.70958614349365,2,0.9222418646847343
37100005.csv,60.7063250541687,2,0.5666805484886543
37100006.csv,70.6233742237091,2,0.554613254283445
jan-feb-foils.csv,3.1840786933898926,2,0.5959195253003089
DailyUsage.csv,1.3561882972717285,2,inf
csv-4.csv,1.2480173110961914,2,0.07805932926877159
eduroam.csv,1.8180763721466064,2,0.0
geojson-2.csv,1.9560339450836182,2,0.1197176435431519
json-5.csv,1.7729458808898926,2,0.18054457459379042
