QtrNum,Population,Knife enabled,Violence with Injury,Homicide and serious injury,Knife Crime,RateKE,RateVWI,RateKC,ZScoreKE,ZScoreVWI,ZScoreKC,Force Name_Avon and Somerset,Force Name_Bedfordshire,Force Name_Cambridgeshire,Force Name_Cheshire,Force Name_Cleveland,Force Name_Cumbria,Force Name_Derbyshire,Force Name_Devon and Cornwall,Force Name_Dorset,Force Name_Durham,Force Name_Dyfed-Powys,Force Name_Essex,Force Name_Gloucestershire,Force Name_Greater Manchester,Force Name_Gwent,Force Name_Hampshire,Force Name_Hertfordshire,Force Name_Humberside,Force Name_Kent,Force Name_Lancashire,Force Name_Leicestershire,Force Name_Lincolnshire,Force Name_Merseyside,Force Name_Metropolitan Police,Force Name_Norfolk,Force Name_North Wales,Force Name_North Yorkshire,Force Name_Northamptonshire,Force Name_Northumbria,Force Name_Nottinghamshire,Force Name_South Wales,Force Name_South Yorkshire,Force Name_Staffordshire,Force Name_Suffolk,Force Name_Surrey,Force Name_Sussex,Force Name_Thames Valley,Force Name_Warwickshire,Force Name_West Mercia,Force Name_West Midlands,Force Name_West Yorkshire,Force Name_Wiltshire,Force Name_nan,Region_East,Region_East Midlands,Region_London,Region_North East,Region_North West,Region_South East,Region_South West,Region_Wales,Region_West Midlands,Region_Yorkshire,Region_nan,Financial Year_2008/09,Financial Year_2009/10,Financial Year_2010/11,Financial Year_2011/12,Financial Year_2012/13,Financial Year_2013/14,Financial Year_2014/15,Financial Year_2015/16,Financial Year_2016/17,Financial Year_2017/18,Financial Year_2018/19,Financial Year_nan,Financial Quarter_Q1,Financial Quarter_Q2,Financial Quarter_Q3,Financial Quarter_Q4,Financial Quarter_nan,clazz
19,1680.715,45,65,1,111,0.267743193,0.386740167,0.6604332079999999,-0.26313220000000004,-0.652598836,-0.490351801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,1680.7910000000004,34,45,1,80,0.20228571,0.267731086,0.475966375,-0.434331355,-1.023941719,-0.770555579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,1733.911,8,34,3,45,0.04613847,0.19608849600000006,0.259528892,-0.8427227890000001,-1.2474873990000002,-1.099322542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,1802.164,47,52,0,99,0.260797574,0.288541997,0.549339572,-0.281297945,-0.959005634,-0.659102227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,1820.435,50,68,1,119,0.274659628,0.373537094,0.653689915,-0.24504278,-0.693796257,-0.500594815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,1969.331,30,64,1,95,0.152335996,0.324983459,0.482397322,-0.5649710960000001,-0.845297695,-0.7607870179999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,2299.673,141,154,1,296,0.613130649,0.669660426,1.287139519,0.640202877,0.230194505,0.461610526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,2379.1910000000007,102,125,2,229,0.428717156,0.5253886720000001,0.962512047,0.15788317,-0.21997525,-0.031496243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,2782.141,266,163,15,444,0.956098199,0.585879724,1.595893235,1.5372088680000002,-0.031225608,0.930605174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1,927.866,40,60,0,100,0.431096732,0.6466450970000001,1.077741829,0.16410677099999998,0.15838,0.14353695800000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
19,2864.925,227,154,9,390,0.7923418590000001,0.537535887,1.36129218,1.1089163999999998,-0.182072414,0.574247879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,497.906,6,28,1,35,0.120504674,0.562355143,0.702943929,-0.648223542,-0.104629127,-0.425778326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,515.87,2,10,1,13,0.038769457,0.193847287,0.25200147300000003,-0.86199589,-1.254480621,-1.110756636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,556.75,15,18,1,34,0.269420745,0.323304894,0.610687023,-0.258744686,-0.850535303,-0.565915895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,564.3,18,38,0,56,0.31897926600000004,0.673400673,0.99237994,-0.129128079,0.241865164,0.013872869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,584.133,4,8,0,12,0.068477556,0.136955111,0.205432667,-0.78429658,-1.4320007259999998,-1.181494314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,623.129,6,20,0,26,0.096288249,0.32096082800000003,0.417249077,-0.7115597909999999,-0.85784947,-0.859746728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,627.789,9,30,4,43,0.143360269,0.477867564,0.6849435079999999,-0.58844644,-0.368254903,-0.453120834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,664.4789999999998,44,41,1,86,0.66217292,0.6170247670000001,1.294247072,0.768469271,0.065955969,0.472406847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,695.822,8,27,-1,34,0.114971932,0.388030272,0.488630713,-0.662694012,-0.648573334,-0.751318542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,706.314,6,13,1,20,0.08494805400000001,0.184054118,0.283160181,-0.741219222,-1.285038153,-1.063426785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,733.128,8,10,2,20,0.109121463,0.136401829,0.272803658,-0.6779954779999999,-1.433727128,-1.079158269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,743.413,11,32,3,46,0.147966205,0.43044714,0.618767764,-0.57639996,-0.5162203910000001,-0.553641308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,745.2739999999999,10,34,0,44,0.134178839,0.456208052,0.590386891,-0.612459784,-0.435838867,-0.596751647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,771.8839999999999,19,17,1,37,0.246150976,0.220240347,0.479346638,-0.319605029,-1.172126612,-0.765420985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,813.2330000000002,5,11,2,18,0.06148299400000001,0.13526258800000002,0.22133878,-0.8025903320000001,-1.437281891,-1.157333044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,849.035,20,46,2,68,0.235561549,0.541791563,0.800909268,-0.34730088299999995,-0.168793467,-0.276969689,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,8778.491,1934,1000,29,2963,2.203112129,1.139147947,3.375295367,4.798680595,1.69513187,3.633504068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,892.87,7,17,0,24,0.078398871,0.190397258,0.268796129,-0.7583481209999999,-1.265245713,-1.085245675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
19,927.866,43,101,1,145,0.463428987,1.088519247,1.562725652,0.248669367,1.537155629,0.880223857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
20,1041.998,36,42,0,78,0.34549010700000005,0.403071791,0.748561897,-0.059790958,-0.601639429,-0.356484964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1048.087,16,34,1,51,0.152659083,0.32440055100000004,0.486600826,-0.564126088,-0.847116537,-0.754401925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1069.906,11,87,2,100,0.10281277,0.813155548,0.93466155,-0.694495392,0.677940946,-0.07380094599999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1120.348,19,61,0,80,0.16959016300000002,0.544473681,0.7140638440000001,-0.519844113,-0.16042448,-0.408887255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1135.992,81,63,2,146,0.71303319,0.55458137,1.285220318,0.901490506,-0.12888555599999998,0.458695274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1176.549,9,2,0,11,0.076494902,0.016998867,0.093493769,-0.7633278109999999,-1.806299033,-1.351528686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1176.72,12,16,1,29,0.101978381,0.135971174,0.246447753,-0.696677676,-1.435070896,-1.119192696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1258.711,19,35,1,55,0.15094807300000002,0.27806224,0.436954948,-0.568601106,-0.99170552,-0.829813652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1317.325,20,86,4,110,0.151822823,0.652838138,0.835025525,-0.566313263,0.17770408399999998,-0.225147342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1384.969,62,58,1,121,0.44766345,0.4187819370000001,0.8736657640000001,0.207435783,-0.5526192129999999,-0.1664531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1406.447,70,84,3,157,0.497708054,0.597249665,1.116288065,0.33832370700000003,0.004251911,0.20208841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1444.759,33,66,2,101,0.228411797,0.456823595,0.699078531,-0.366000525,-0.433918196,-0.431649837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1485.042,49,83,2,134,0.329956998,0.558906751,0.902331382,-0.100416643,-0.115389111,-0.122910235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1680.715,33,56,1,90,0.196345008,0.333191529,0.535486385,-0.449868816,-0.819686134,-0.680145117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1680.7910000000004,25,48,2,75,0.148739492,0.285579825,0.446218477,-0.574377484,-0.968248471,-0.81574242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1733.911,11,39,2,52,0.063440396,0.224925039,0.299900053,-0.797470895,-1.157509012,-1.037999042,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1802.164,45,60,1,106,0.249699805,0.332933074,0.588181764,-0.31032333100000004,-0.820492588,-0.60010122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1820.435,54,59,3,116,0.296632398,0.324098361,0.6372103370000001,-0.187574642,-0.8480594570000001,-0.525627174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,1969.331,31,54,0,85,0.157413863,0.274204793,0.431618656,-0.5516903160000001,-1.003741873,-0.8379194409999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,2299.673,126,141,3,270,0.547903985,0.613130649,1.174079967,0.469607411,0.053805192,0.289873889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,2379.1910000000007,85,111,4,200,0.357264297,0.466545141,0.840621875,-0.028996443,-0.40358415,-0.216646527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,2782.141,197,193,4,394,0.7080877640000001,0.693710348,1.416175528,0.8885561129999999,0.305237244,0.657615285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,2864.925,209,156,8,373,0.7295129890000001,0.544516872,1.301953803,0.944592187,-0.160289712,0.484113316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,497.906,4,11,0,15,0.080336449,0.220925235,0.301261684,-0.75328053,-1.169989563,-1.035930734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,515.87,2,38,2,42,0.038769457,0.7366196909999999,0.8141586059999999,-0.86199589,0.439126852,-0.256844041,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,556.75,15,17,0,32,0.269420745,0.305343511,0.574764257,-0.258744686,-0.906580032,-0.620482315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,564.3,12,32,1,45,0.212652844,0.567074251,0.7974481659999999,-0.407216889,-0.08990414099999999,-0.282227077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,584.133,3,8,0,11,0.051358167,0.136955111,0.188313278,-0.829071062,-1.4320007259999998,-1.207498541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,623.129,24,25,0,49,0.385152994,0.401201035,0.7863540290000001,0.043944359,-0.6074767289999999,-0.29907899,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,627.789,13,21,2,36,0.207075944,0.334507295,0.573441077,-0.421802854,-0.8155805620000001,-0.622492217,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,664.4789999999998,34,32,0,66,0.511679075,0.481580306,0.993259381,0.374863867,-0.35667007100000003,0.015208733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,695.822,0,11,0,11,0.0,0.15808640699999998,0.15808640699999998,-0.963394508,-1.3660649480000002,-1.253412938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,706.314,5,14,1,20,0.070790045,0.198212127,0.283160181,-0.7782484359999999,-1.240861055,-1.063426785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20,733.128,38,48,1,87,0.51832695,0.654728779,1.186695911,0.3922508870000001,0.183603432,0.309037416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
